work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
The Taking of Ilios,1,328,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,οι:L:nature η:L:nature ο:L:position ο:S:nature α:S:lexicon οι:L:nature ε:S:nature ο:S:nature ο:L:position ε:S:nature α:S:unknown υ:L:unknown ε:S:nature ο:S:nature α:L:position η:L:line_final,οἱ δ’ ἦγον προπάροιθεν· ὁδὸς δ’ ἐβαρύνετο μακρὴ
The Taking of Ilios,1,329,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,2,correption,ι:L:position ο:S:nature ε:S:nature η:L:nature ο:S:nature α:S:unknown οι:L:nature ι:S:properispomenon αι:S:nature ου:L:nature ε:S:nature ι:S:unknown οι:L:nature ι:S:antepenult_accent ο:S:nature οι:L:nature η:L:line_final,σχιζομένη ποταμοῖσι καὶ οὐ πεδίοισιν ὁμοίη.
The Taking of Ilios,1,330,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ει:L:nature ε:S:nature ο:S:nature αι:L:nature ο:S:nature ο:S:nature ι:L:paroxytone_short_ultima ο:S:nature α:S:unknown η:L:nature ι:S:unknown ι:S:unknown ου:L:nature ε:S:nature ι:S:lexicon ω:L:nature ου:L:line_final,εἵπετο δ’ αἰόλος ἵππος ἀρηιφίλους ἐπὶ βωμοὺς
The Taking of Ilios,1,331,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,υ:L:lexicon ι:S:lexicon ο:S:nature ω:L:nature υ:S:unknown ε:S:nature ο:L:position α:S:antepenult_accent ι:S:lexicon η:L:nature+position ε:S:nature ε:S:nature ει:L:nature ε:S:nature α:S:lexicon η:L:nature η:L:line_final,"κυδιόων ὑπέροπλα, βίην δ’ ἐπέρεισεν Ἀθήνη"
The Taking of Ilios,1,332,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,ει:L:nature α:S:lexicon ε:S:nature ι:L:position ι:L:unknown α:L:unknown α:S:antepenult_accent ε:S:nature ο:L:position υ:S:unknown ε:S:nature ω:L:nature ε:S:nature ι:S:lexicon η:L:nature ω:L:line_final,χεῖρας ἐπιβρίσασα νεογλυφέων ἐπὶ μηρῶν.
The Taking of Ilios,1,333,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ω:L:nature ε:S:nature ε:S:nature ω:L:nature α:S:unknown ι:S:unknown η:L:nature ο:S:nature ε:S:nature ε:L:position α:S:lexicon ε:S:nature α:L:circumflex ο:S:nature ο:S:nature ι:L:position ου:L:line_final,ὧδε θέων ἀκίχητος ἐπέδραμε θᾶσσον ὀιστοῦ
The Taking of Ilios,1,334,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ω:L:nature α:S:lexicon ε:S:nature υ:L:position α:L:position οι:L:nature ι:S:antepenult_accent ο:S:nature οι:L:nature ο:S:nature ι:S:unknown η:L:nature ι:S:antepenult_accent ι:S:lexicon ω:L:nature ω:L:line_final,"Τρῶας ἐυσκάρθμοισιν ὁδοιπορίῃσι διώκων,"
The Taking of Ilios,1,335,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,1,lexicon_overridden,ει:L:nature ο:S:nature ε:S:nature η:L:nature υ:S:lexicon ε:S:nature ω:L:nature ε:S:nature ε:S:nature η:L:nature α:S:unknown ο:S:nature α:L:position α:S:lexicon ι:S:lexicon α:L:lexicon ω:L:line_final,εἰσόκε δὴ πυλέων ἐπεβήσατο Δαρδανιάων.
The Taking of Ilios,1,336,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,3.0,1,1,correption,αι:L:nature ε:S:nature οι:S:nature ε:L:position ο:S:nature ε:S:nature ω:L:nature υ:S:unknown ε:S:nature ω:L:nature+position υ:S:lexicon ε:S:nature ε:L:position ει:L:nature ο:L:position ο:L:line_final,αἱ δέ οἱ ἐρχομένῳ θυρέων πτύχες ἐστείνοντο·
The Taking of Ilios,1,337,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,α:L:position η:L:nature η:L:nature ε:S:nature ε:S:nature υ:L:lexicon ε:S:nature ε:S:nature ι:L:lexicon ο:S:nature ο:S:nature αυ:L:nature ι:S:properispomenon ο:S:nature οι:L:nature ο:L:line_final,ἀλλ’ Ἥρη μὲν ἔλυσεν ἐπὶ δρόμον αὖθις ὁδοῖο
The Taking of Ilios,1,338,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,ο:L:position ε:S:nature α:S:unknown α:L:position ε:L:position ου:L:nature α:S:antepenult_accent ο:S:nature ει:L:nature α:L:lexicon ω:L:nature+position α:S:lexicon ο:S:nature υ:L:position ω:L:line_final,"πρόσθεν ἀναστέλλουσα, Ποσειδάων δ’ ἀπὸ πύργων"
The Taking of Ilios,1,339,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,3,cluster_short;lexicon_overridden,α:L:position ο:S:nature α:S:unknown οι:L:nature ο:S:nature ε:S:nature ω:L:nature+position υ:S:lexicon ε:S:nature ω:L:nature α:S:unknown ε:S:nature ο:L:position ε:S:position ι:S:unknown αι:L:nature η:L:line_final,σταθμὸν ἀνοιγομένων πυλέων ἀνέκοπτε τριαίνῃ.
The Taking of Ilios,1,340,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ω:L:nature ι:S:unknown α:S:paroxytone_short_ultima ε:L:position ε:S:nature υ:S:lexicon αι:L:nature ε:S:nature α:S:lexicon α:L:lexicon ο:S:nature ι:S:lexicon α:L:position ο:S:nature ε:S:nature α:L:paroxytone_short_ultima αι:L:line_final,"Τρωιάδες δὲ γυναῖκες ἀνὰ πτόλιν ἄλλοθεν ἄλλαι,"
The Taking of Ilios,1,341,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,3.0,1,1,correption,υ:L:paroxytone_short_ultima αι:L:nature ε:L:position ο:S:nature α:S:unknown οι:L:nature ε:S:nature αι:S:nature ι:L:position ο:S:nature ε:S:nature ει:L:nature ει:L:nature υι:L:nature η:L:line_final,"νύμφαι τε πρόγαμοί τε καὶ ἴδμονες Εἰλειθυίης,"
The Taking of Ilios,1,342,True,LLLLLSSLSSLLLL,LLLLLSSLSSLLLL,1.5,1,1,,ο:L:position η:L:nature ο:L:position η:L:nature+position ω:L:nature ε:S:nature ε:S:nature ι:L:lexicon ε:S:nature α:S:unknown ει:L:nature ι:L:position ο:L:position ο:L:line_final,μολπῇ τ’ ὀρχηθμῷ τε περὶ βρέτας εἱλίσσοντο·
The Taking of Ilios,1,343,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,α:L:paroxytone_short_ultima αι:L:nature ε:L:position ο:S:nature ο:S:nature ω:L:nature α:S:antepenult_accent α:S:unknown ε:L:position ο:S:nature ε:S:nature αι:L:nature α:S:lexicon ι:S:lexicon ο:L:position ου:L:line_final,ἄλλαι δὲ χνοόωσαν ἀμελγόεναι χάριν ὄμβρου
The Taking of Ilios,1,344,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ο:L:position ω:L:nature ου:L:nature α:S:unknown ε:S:nature ω:L:nature ο:S:nature ε:S:nature ου:L:nature+position ο:S:nature ε:S:nature α:L:position ο:S:nature α:S:lexicon η:L:nature α:L:lexicon,ὁλκῷ δουρατέῳ ῥοδέους στορέσαντο τάπητας.
The Taking of Ilios,1,345,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,4,,αι:L:nature ε:S:nature α:S:unknown α:L:position αι:L:nature η:L:nature ε:S:nature ι:S:unknown α:L:position ι:S:unknown α:S:antepenult_accent η:L:nature α:S:unknown α:S:antepenult_accent ι:L:position η:L:line_final,αἱ δὲ θαλασσαίης ἐπιμάζια νήματα μίτρης
The Taking of Ilios,1,346,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,υ:L:unknown α:S:unknown ε:S:nature αι:L:nature+position ω:L:nature+position οι:L:nature ι:S:properispomenon α:S:unknown ε:L:position ε:S:nature ο:S:nature α:L:position ε:S:nature ι:S:lexicon ι:L:paroxytone_short_ultima ο:L:line_final,λυσάμεναι κλωστοῖσι κατέπλεκον ἄνθεσιν ἵππον.
The Taking of Ilios,1,347,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,3,,αι:L:nature ι:S:lexicon α:S:unknown ει:L:nature ε:S:nature ι:S:unknown οι:L:nature ο:S:nature ι:S:lexicon ου:L:nature+position η:L:nature ε:L:position ο:S:nature α:S:unknown ει:L:nature α:L:properispomenon,καί τις ἀπειρεσίοιο πίθου κρήδεμνον ἀνεῖσα
The Taking of Ilios,1,348,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.0,1,1,override,υ:L:unknown ει:L:nature ω:L:nature+position ο:S:nature ε:S:nature ου:L:nature α:S:antepenult_accent ο:S:nature ω:L:nature ε:S:nature ε:S:nature α:L:position ε:S:nature ο:S:nature οι:L:nature ο:L:line_final,χρυσείῳ προχέουσα κρόκῳ κεκερασμένον οἶνον
The Taking of Ilios,1,349,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,αι:L:nature α:S:lexicon α:S:unknown ε:L:position ι:L:position ω:L:nature ε:S:nature υ:S:lexicon η:L:nature ευ:L:nature ω:L:nature ε:S:nature ι:S:lexicon η:L:nature ω:L:line_final,γαῖαν ἀνεκνίσσωσε χυτὴν εὐώδεϊ πηλῷ.
The Taking of Ilios,1,350,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position ο:S:nature ε:S:nature η:L:nature ε:S:nature ο:S:nature η:L:nature υ:S:unknown ε:S:nature α:L:position ε:S:nature ο:S:nature η:L:nature υ:S:lexicon ι:S:lexicon ω:L:nature η:L:line_final,"ἀνδρομέῃ δὲ βοῇ συνεβάλλετο θῆλυς ἰωή,"
The Taking of Ilios,1,351,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature αι:L:nature ω:L:nature α:S:lexicon α:S:lexicon η:L:nature ο:S:nature ε:S:nature ι:L:lexicon ε:S:nature ο:S:nature η:L:nature α:S:lexicon ο:S:nature η:L:nature η:L:line_final,καὶ παίδων ἀλαλητὸς ἐμίσγετο γήραος ἠχῇ.
The Taking of Ilios,1,352,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,οι:L:nature αι:L:nature α:L:position ει:L:nature οι:L:nature ο:S:nature ε:S:nature η:L:nature υ:S:unknown ε:S:nature ω:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:L:line_final,"οἷαι δ’ ἀφνειοῖο μετήλυδες Ὠκεανοῖο,"
The Taking of Ilios,1,353,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ει:L:nature α:S:lexicon ο:S:nature α:L:position ι:S:lexicon ο:S:nature οι:L:nature ε:S:nature α:S:lexicon ω:L:nature+position ι:S:lexicon ε:S:nature η:L:nature ε:S:nature ο:S:nature ω:L:nature ω:L:line_final,"χείματος ἀμφίπολοι, γεράνων στίχες ἠεροφώνων,"
The Taking of Ilios,1,354,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,1.5,1,1,,υ:L:paroxytone_short_ultima ο:S:nature ε:S:nature ο:L:position ευ:L:nature ου:L:nature ι:S:antepenult_accent α:S:unknown η:L:nature ο:S:nature ο:S:nature ο:L:position η:L:nature+position οι:L:nature ο:L:line_final,κύκλον ἐπογμεύουσιν ἀλήμονος ὀρχηθμοῖο
The Taking of Ilios,1,355,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,3,,ει:L:nature ο:S:nature ο:S:nature οι:L:nature α:S:unknown ο:S:nature η:L:nature ι:S:antepenult_accent α:S:unknown ε:L:position ε:S:nature α:S:unknown ε:L:position η:L:nature υι:L:nature αι:L:line_final,γειοπόνοις ἀρότῃσιν ἀπεχθέα κεκληγυῖαι·
The Taking of Ilios,1,356,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,ω:L:nature οι:L:nature ε:L:position α:L:position η:L:nature ε:S:nature ι:S:lexicon α:L:position ε:S:nature ο:S:nature η:L:nature ε:S:nature υ:S:unknown οι:L:nature ω:L:line_final,ὣς οἵγε κλαγγῇ τε δι’ ἄστεος ἠδὲ κυδοιμῷ
The Taking of Ilios,1,357,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature ο:S:nature ε:S:nature α:L:position ο:S:nature ο:S:nature ι:L:antepenult_accent ε:S:nature α:S:unknown η:L:nature ε:S:nature ο:S:nature ε:L:position ο:S:nature ε:S:nature ι:L:paroxytone_short_ultima ο:L:line_final,ἦγον ἐς ἀκρόπολιν βεβαρημένον ἔνδοθεν ἵππον.
The Taking of Ilios,1,358,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ου:L:nature η:L:nature ε:L:position ι:S:lexicon α:S:lexicon οι:L:nature ο:S:nature ε:S:nature η:L:nature α:S:unknown ο:S:nature ου:L:nature ε:S:nature ι:S:lexicon ι:L:position ει:L:line_final,κούρη δὲ Πριάμοιο θεήλατος οὐκέτι μίμνειν
The Taking of Ilios,1,359,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,4,,η:L:nature ε:S:nature ε:S:nature ε:L:position α:S:unknown α:S:unknown οι:L:nature ι:S:antepenult_accent ι:S:unknown α:L:position η:L:nature+position α:L:unknown α:S:antepenult_accent ο:S:nature η:L:nature α:L:lexicon,ἤθελεν ἐν θαλάμοισι· διαρρήξασα δ’ ὀχῆας
The Taking of Ilios,1,360,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,5,,ε:L:position α:S:unknown ε:S:nature η:L:nature υ:S:paroxytone_short_ultima ε:S:nature ο:L:position ι:S:unknown α:S:unknown η:L:nature υ:S:unknown ο:S:nature η:L:nature+position ε:S:nature υ:S:unknown ει:L:nature α:L:properispomenon,"ἔδραμεν ἠύτε πόρτις ἀήσυρος, ἥντε τυπεῖσαν"
The Taking of Ilios,1,361,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,3,,ε:L:position ο:S:nature α:S:unknown ε:L:position οι:L:nature η:L:nature ε:S:nature ο:S:nature ο:L:position αι:L:nature+position α:L:unknown ο:S:nature υ:S:unknown ω:L:nature ο:L:line_final,κέντρον ἀνεπτοίησε βοορραίσταο μύωπος·
The Taking of Ilios,1,362,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,0,correption,η:L:nature ου:L:nature ει:L:nature α:S:lexicon ε:S:nature η:L:nature+position ο:S:nature ι:S:lexicon ε:L:position ε:S:nature αι:S:nature ου:L:nature ε:S:nature ο:S:nature η:L:nature ι:L:properispomenon,ἡ δ’ οὐκ εἰς ἀγέλην ποτιδέρκεται οὐδὲ βοτῆρι
The Taking of Ilios,1,363,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,1,correption,ει:L:nature ε:S:nature αι:S:nature ου:L:nature ε:S:nature ο:S:nature οι:L:nature ο:S:nature ι:S:unknown αι:L:nature ε:S:nature αι:S:nature α:L:position α:S:lexicon ε:S:nature ε:L:position ω:L:line_final,"πείθεται οὐδὲ νομοῖο λιλαίεται, ἀλλὰ βελέμνῳ"
The Taking of Ilios,1,364,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ο:L:position ε:S:nature ι:S:lexicon η:L:nature ο:S:nature ε:S:nature η:L:nature ο:S:nature ε:S:nature ω:L:nature ε:L:position η:L:nature υ:S:unknown ε:S:nature ε:L:position ω:L:line_final,ὀξέι θηγομένη βοέων ἐξήλυθε θεσμῶν·
The Taking of Ilios,1,365,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,οι:L:nature η:L:nature α:L:position ι:S:unknown ο:S:nature οι:L:nature ο:S:nature ο:S:nature η:L:nature υ:S:lexicon ο:S:nature υ:L:position α:S:unknown ι:S:antepenult_accent ου:L:nature η:L:line_final,τοίη μαντιπόλοιο βολῆς ὑπὸ νύγματι κούρη
The Taking of Ilios,1,366,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position ο:S:nature ε:S:nature η:L:nature+position α:S:lexicon ι:S:lexicon η:L:nature ι:S:lexicon ε:S:nature η:L:nature α:S:unknown ε:S:nature ει:L:nature ε:S:nature ο:S:nature α:L:position η:L:line_final,πλαζομένη κραδίην ἱερὴν ἀνεσείετο δάφνην.
The Taking of Ilios,1,367,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,α:L:position η:L:nature ε:L:position υ:L:unknown α:L:circumflex ο:S:nature α:S:lexicon α:L:lexicon ο:S:nature ι:S:lexicon ου:L:nature ε:S:nature ο:S:nature η:L:nature ω:L:line_final,πάντη δ’ ἐβρυχᾶτο κατὰ πτόλιν· οὐδὲ τοκήων
The Taking of Ilios,1,368,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ου:L:nature ε:S:nature ι:S:lexicon ω:L:nature α:S:lexicon ε:S:nature ι:L:position ε:S:nature ι:S:lexicon ε:L:position ε:S:nature ε:S:nature α:L:position ε:S:nature ο:S:nature αι:L:nature ω:L:line_final,οὐδὲ φίλων ἀλέγιζε· λίπεν δέ ἑ παρθένος αἰδώς.
The Taking of Ilios,1,369,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,1,,ου:L:nature ου:L:nature ω:L:nature+position η:L:nature ι:L:position α:S:antepenult_accent ε:S:nature ι:L:lexicon υ:L:unknown οι:L:nature ι:S:properispomenon υ:S:lexicon αι:L:nature α:L:lexicon,οὐχ οὕτω Θρήισσαν ἐνὶ δρυμοῖσι γυναῖκα
The Taking of Ilios,1,370,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,η:L:nature υ:S:lexicon ο:S:nature αυ:L:nature ο:S:nature ε:S:nature υ:L:position ε:S:nature ο:S:nature ει:L:nature α:S:unknown ε:S:nature ο:L:position ι:S:unknown ο:S:nature υ:L:unknown ου:L:line_final,"νήδυμος αὐλὸς ἔτυψεν ὀρειμανέος Διονύσου,"
The Taking of Ilios,1,371,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,η:L:nature ε:S:nature ε:S:nature ω:L:nature+position η:L:nature ει:L:nature α:S:lexicon α:S:lexicon η:L:nature ο:S:nature ο:S:nature ο:L:position α:S:unknown ι:S:unknown αι:L:nature ει:L:line_final,ἥτε θεῷ πληγεῖσα παρήορον ὄμμα τιταίνει
The Taking of Ilios,1,372,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,υ:L:position ο:S:nature ε:S:nature ι:L:position ει:L:nature ου:L:nature α:S:antepenult_accent α:S:lexicon η:L:nature υ:S:unknown α:S:unknown α:L:position υ:S:unknown ι:S:antepenult_accent ι:L:position ω:L:line_final,"γυμνὸν ἐπισσείουσα κάρη κυανάμπυκι κισσῷ,"
The Taking of Ilios,1,373,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,3,,ω:L:nature η:L:nature ε:L:position ε:S:nature ο:S:nature ε:L:position ο:S:nature α:S:unknown α:L:unknown ι:L:position α:L:unknown α:S:antepenult_accent ο:S:nature οι:L:nature ο:L:line_final,ὡς ἥγε πτερόεντος ἀναΐξασα νόοιο
The Taking of Ilios,1,374,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,α:L:position α:L:position η:L:nature ε:S:nature ο:S:nature οι:L:nature ο:S:nature ε:S:nature αι:L:nature ε:S:nature ο:S:nature υ:L:lexicon α:S:lexicon ε:S:nature αι:L:nature η:L:line_final,Κασσάνδρη θεόφοιτος ἐμαίνετο· πυκνὰ δὲ χαίτην
The Taking of Ilios,1,375,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,ο:L:position ο:S:nature ε:S:nature η:L:nature αι:L:nature+position ε:L:position ο:S:nature α:S:unknown ι:L:unknown α:S:unknown ε:S:nature αι:L:nature α:S:lexicon ι:S:lexicon ω:L:nature η:L:line_final,κοπτομένη καὶ στέρνον ἀνίαχε μαινάδι φωνῇ·
The Taking of Ilios,1,376,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ω:L:nature ε:S:nature ε:S:nature οι:L:nature ι:S:lexicon α:S:lexicon ου:L:nature ο:S:nature α:S:unknown α:L:position ι:S:unknown ο:S:nature ι:L:paroxytone_short_ultima ο:S:nature α:S:lexicon ο:L:position ε:L:line_final,"ὦ μέλεοι, τίνα τοῦτον ἀνάρσιον ἵππον ἄγοντες"
The Taking of Ilios,1,377,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,3,correption,αι:L:nature ο:S:nature ι:S:unknown οι:L:nature αι:L:nature ε:L:position ε:S:nature αι:S:nature υ:L:position α:S:unknown ι:S:unknown η:L:nature ε:S:nature ι:S:lexicon υ:L:paroxytone_short_ultima α:L:lexicon,δαιμόνιοι μαίνεσθε καὶ ὑστατίην ἐπὶ νύκτα
The Taking of Ilios,1,378,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ευ:L:nature ε:S:nature ε:S:nature αι:L:nature ο:S:nature ε:S:nature οι:L:nature ο:S:nature ε:S:nature α:L:position αι:L:nature η:L:nature+position ε:S:nature ο:S:nature υ:L:paroxytone_short_ultima ο:L:line_final,σπεύδετε καὶ πολέμοιο πέρας καὶ νήγρετον ὕπνον;
The Taking of Ilios,1,379,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,2,correption,υ:L:position ε:S:nature ε:S:nature ω:L:nature ο:S:nature ε:S:nature ω:L:nature ο:S:nature α:S:unknown η:L:nature ι:S:unknown ο:S:nature αι:L:nature ε:S:nature ου:S:nature η:L:nature η:L:line_final,δυσμενέων ὅδε κῶμος ἀρήιος· αἱ δέ που ἤδη
The Taking of Ilios,1,380,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,ι:L:position ου:L:nature ι:L:lexicon ο:S:nature ε:S:nature η:L:nature ε:S:nature α:S:lexicon η:L:nature ω:L:nature ι:L:circumflex ε:S:nature ο:S:nature ει:L:nature ω:L:line_final,"τίκτουσιν μογερῆς Ἑκάβης ὠδῖνες ὀνείρων,"
The Taking of Ilios,1,381,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,η:L:nature ει:L:nature α:L:position ο:S:nature ι:S:unknown ε:L:position ο:S:nature ε:S:nature ο:L:position ο:S:nature ε:S:nature οι:L:nature ο:S:nature υ:S:unknown ε:L:position ο:L:line_final,λήγει δ’ ἀμβολιεργὸν ἔτος πολέμοιο λυθέντος.
The Taking of Ilios,1,382,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,0,correption;lexicon_overridden,οι:L:nature ο:S:nature α:S:lexicon ι:L:position η:L:nature ω:L:nature+position ο:S:nature ο:S:nature ε:L:position ε:S:nature αι:S:nature ου:L:nature ε:S:nature ι:S:lexicon α:L:position η:L:line_final,"τοῖος ἀριστήων λόχος ἔρχεται, οὓς ἐπὶ χάρμην"
The Taking of Ilios,1,383,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ευ:L:nature ε:S:nature ι:S:lexicon α:L:position α:L:position ο:L:position α:S:antepenult_accent α:S:unknown αυ:L:nature ο:S:nature α:S:unknown η:L:nature υ:S:lexicon ο:S:nature υ:L:paroxytone_short_ultima α:L:lexicon,τεύχεσιν ἀστράπτοντας ἀμαυροτάτην ὑπὸ νύκτα
The Taking of Ilios,1,384,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,ε:L:position ε:S:nature αι:S:nature ο:L:position ι:S:lexicon ο:S:nature ι:L:paroxytone_short_ultima ο:S:nature ε:S:nature ι:L:lexicon ο:S:nature α:S:lexicon α:L:position ι:S:unknown ο:S:nature ο:L:position ε:L:line_final,τέξεται ὄβριμος ἵππος· ἐπὶ χθόνα δ’ ἄρτι θορόντες
The Taking of Ilios,1,385,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ε:L:position ο:S:nature ο:S:nature ο:L:position η:L:nature ου:L:nature ι:S:antepenult_accent ε:S:nature ει:L:nature ο:S:nature α:S:unknown οι:L:nature ο:S:nature ε:S:nature ι:L:position αι:L:line_final,ἐς μόθον ὁρμήσουσι τελειότατοι πολεμισταί.
The Taking of Ilios,1,386,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ου:L:nature α:S:lexicon ε:S:nature ω:L:nature ι:L:unknown ε:L:position ι:S:antepenult_accent ο:S:nature ο:L:position ο:S:nature ο:S:nature ι:L:paroxytone_short_ultima ο:S:nature α:S:unknown ει:L:nature αι:L:line_final,οὐ γὰρ ἐπ’ ὠδίνεσσι μογοστόκον ἵππον ἀνεῖσαι
The Taking of Ilios,1,387,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,α:L:lexicon α:S:lexicon ι:S:lexicon ι:L:position ο:S:nature ε:S:nature οι:L:nature ι:S:antepenult_accent ε:S:nature ι:L:position η:L:nature ου:L:nature ι:S:antepenult_accent υ:S:lexicon αι:L:nature ε:L:line_final,"ἀνδράσι τικτομένοισιν ἐπισχήσουσι γυναῖκες,"
The Taking of Ilios,1,388,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,αυ:L:nature η:L:nature ει:L:nature ει:L:nature υι:L:nature α:S:lexicon ε:S:nature η:L:nature ε:S:nature αι:S:nature η:L:nature ι:S:lexicon ε:S:nature ευ:L:nature+position ε:L:line_final,"αὐτὴ δ’ Εἰλείθυια γενήσεται, ἥ μιν ἔτευξε·"
The Taking of Ilios,1,389,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,3,,α:L:position ε:S:nature α:S:lexicon ε:L:position η:L:nature ου:L:nature α:S:lexicon α:S:unknown α:L:position ι:L:unknown α:L:unknown α:S:antepenult_accent ο:S:nature η:L:nature ει:L:line_final,γαστέρα δὲ πλήθουσαν ἀνακλίνασα βοήσει
The Taking of Ilios,1,390,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,αι:L:nature α:S:properispomenon ο:S:nature υ:L:position αυ:L:nature οι:L:nature ο:S:nature ο:S:nature ου:L:nature+position ο:S:nature ι:S:lexicon ο:L:position ο:S:nature α:S:lexicon η:L:nature η:L:line_final,μαῖα πολυκλαύτοιο τόκου πτολίπορθος Ἀθήνη.
