work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Hymn 3,1,409,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,2,,η:L:nature α:S:lexicon ο:S:nature η:L:nature+position ω:L:nature ο:L:position ε:S:nature α:S:unknown η:L:nature ει:L:nature ο:L:position ο:S:nature α:S:unknown ει:L:nature α:L:antepenult_accent,"νῆα θοήν· πρῶτον δὲ παρημείβοντο Μάλειαν,"
Hymn 3,1,410,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,5,,α:L:lexicon ε:S:nature α:S:unknown ω:L:nature ι:S:unknown α:S:unknown αι:L:nature α:S:lexicon α:S:unknown ι:L:position ε:S:nature α:S:unknown ο:L:position ο:S:nature ι:S:lexicon ε:L:position ο:L:line_final,πὰρ δὲ Λακωνίδα γαῖαν ἁλιστέφανον πτολίεθρον
Hymn 3,1,411,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.5,1,0,correption,ι:L:lexicon ο:L:position αι:L:nature ω:L:nature ο:L:position ε:L:position ι:L:position ο:S:nature ου:S:nature η:L:nature ε:S:nature ι:S:lexicon οι:L:nature ο:L:line_final,"ἷξον καὶ χῶρον τερψιμβρότου Ἠελίοιο,"
Hymn 3,1,412,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,3,correption,αι:L:nature α:S:unknown ο:S:nature ε:L:position α:S:lexicon ε:S:nature η:L:nature α:S:lexicon α:S:unknown υ:L:position ι:S:unknown α:S:antepenult_accent ο:L:position ε:S:nature αι:S:nature αι:L:nature ει:L:line_final,"Ταίναρον, ἔνθα τε μῆλα βαθύτριχα βόσκεται αἰεὶ"
Hymn 3,1,413,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,η:L:nature ε:S:nature ι:S:lexicon οι:L:nature ο:S:nature α:S:lexicon α:L:lexicon ο:S:nature ε:S:nature ει:L:nature ε:S:nature ι:S:unknown ε:L:position ε:S:nature α:S:unknown ω:L:nature ο:L:line_final,"Ἠελίοιο ἄνακτος, ἔχει δ’ ἐπιτερπέα χῶρον."
Hymn 3,1,414,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,0.0,1,0,,οι:L:nature ε:S:nature α:S:lexicon ε:L:position ε:S:nature ε:S:nature ο:L:position η:L:nature α:L:lexicon ει:L:nature η:L:nature α:S:lexicon ο:S:nature α:L:paroxytone_short_ultima ε:L:line_final,οἳ μὲν ἄρ’ ἔνθ’ ἔθελον νῆα σχεῖν ἠδ’ ἀποβάντες
Hymn 3,1,415,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.5,1,0,correption,α:L:position α:L:position αι:L:nature ε:S:nature α:S:lexicon αυ:L:nature α:S:lexicon αι:S:nature ο:L:position α:L:position οι:L:nature ι:S:lexicon ι:S:lexicon ε:L:position αι:L:line_final,"φράσσασθαι μέγα θαῦμα καὶ ὀφθαλμοῖσιν ἰδέσθαι,"
Hymn 3,1,416,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ει:L:nature ε:S:nature ε:S:nature ει:L:nature η:L:nature ο:L:position α:S:lexicon υ:S:lexicon η:L:nature+position α:S:unknown ε:S:nature οι:L:nature ι:S:antepenult_accent ε:S:nature ω:L:nature ο:L:line_final,εἰ μενέει νηὸς γλαφυρῆς δαπέδοισι πέλωρον
Hymn 3,1,417,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,η:L:nature ει:L:nature οι:L:nature+position α:S:lexicon ι:S:lexicon ο:L:position ο:S:nature υ:S:unknown ι:L:position υ:S:unknown ο:S:nature αυ:L:nature ι:S:lexicon ο:S:nature ου:L:nature ει:L:line_final,ἢ εἰς οἶδμ’ ἅλιον πολυΐχθυον αὖτις ὀρούσει.
Hymn 3,1,418,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,2,,α:L:position ου:L:nature η:L:nature α:S:unknown ι:S:unknown οι:L:nature ι:S:antepenult_accent ε:S:nature ει:L:nature ε:S:nature ο:S:nature ηυ:L:nature ευ:L:nature ε:L:position η:L:line_final,"ἀλλ’ οὐ πηδαλίοισιν ἐπείθετο νηῦς εὐεργής,"
Hymn 3,1,419,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,0.0,1,0,,α:L:position α:S:lexicon α:S:lexicon ε:L:position ε:S:nature ο:S:nature ο:L:position η:L:nature ο:L:position ι:L:lexicon ει:L:nature α:S:lexicon ε:S:nature ου:L:nature α:L:lexicon,ἀλλὰ παρὲκ Πελοπόννησον πίειραν ἔχουσα
Hymn 3,1,420,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,η:L:nature ι:S:unknown ο:S:nature ο:L:position οι:L:nature η:L:nature ε:S:nature α:S:lexicon α:L:lexicon ε:S:nature α:S:lexicon ε:L:position ο:S:nature α:S:lexicon ο:L:position ω:L:line_final,ἤι’ ὁδόν· πνοιῇ δὲ ἄναξ ἑκάεργος Ἀπόλλων
Hymn 3,1,421,True,LSSLLLLLLLSSLL,LSSLLLLLLLSSLL,0.0,1,2,,η:L:nature ι:S:lexicon ι:S:lexicon ω:L:nature ι:L:unknown υ:L:unknown η:L:nature ε:L:position η:L:nature+position ου:L:nature α:S:antepenult_accent ε:S:nature ευ:L:nature ο:L:line_final,ῥηιδίως ἴθυν’· ἣ δὲ πρήσσουσα κέλευθον
Hymn 3,1,422,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.5,1,1,correption;lexicon_overridden,α:L:lexicon η:L:nature η:L:nature ι:L:lexicon α:L:lexicon ε:S:nature αι:S:nature α:L:position υ:S:unknown ε:S:nature η:L:nature ε:S:nature α:S:lexicon ει:L:nature η:L:line_final,Ἀρήνην ἵκανε καὶ Ἀργυφέην ἐρατεινὴν
Hymn 3,1,423,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,1,correption,αι:L:nature+position υ:S:lexicon ο:S:nature α:L:position ει:L:nature οι:L:nature ο:S:nature ο:S:nature ο:L:position αι:S:nature ε:S:nature υ:L:position ι:S:unknown ο:S:nature αι:L:nature υ:L:properispomenon,"καὶ Θρύον, Ἀλφειοῖο πόρον, καὶ ἐύκτιτον Αἶπυ"
Hymn 3,1,424,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,2,,αι:L:nature υ:S:lexicon ο:S:nature η:L:nature α:S:unknown ο:S:nature ε:L:position α:S:antepenult_accent υ:S:unknown οι:L:nature ε:S:nature ε:S:nature α:L:position α:L:position ω:L:nature ου:L:line_final,καὶ Πύλον ἠμαθόεντα Πυλοιγενέας τ’ ἀνθρώπους.
Hymn 3,1,425,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature α:S:lexicon α:L:lexicon ου:L:nature ου:L:nature+position αι:L:nature α:L:position ι:S:lexicon α:S:lexicon αι:L:nature α:S:lexicon α:S:lexicon υ:L:unknown η:L:line_final,βῆ δὲ παρὰ Κπουνοὺς καὶ Χαλκίδα καὶ παρὰ Δύμην
Hymn 3,1,426,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature α:S:lexicon η:L:nature ι:S:lexicon α:S:lexicon ι:L:lexicon α:S:lexicon ο:S:nature ι:L:lexicon α:S:unknown ε:S:nature ου:L:nature ι:S:antepenult_accent ε:S:nature ει:L:nature οι:L:line_final,"ἠδὲ παρ’ Ἤλιδα δῖαν, ὅθι κρατέουσιν Ἐπειοί."
Hymn 3,1,427,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ευ:L:nature ε:S:nature ε:S:nature α:L:lexicon ε:S:nature ε:S:nature α:L:position ε:S:nature α:S:unknown α:L:position ο:S:nature ε:S:nature η:L:nature ι:S:lexicon ο:S:nature ου:L:nature ω:L:line_final,"εὖτε Φερὰς ἐπέβαλλεν, ἀγαλλομένη Διὸς οὔρῳ,"
Hymn 3,1,428,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature+position ι:S:lexicon υ:S:lexicon ε:L:position ε:S:nature ε:S:nature ω:L:nature ι:S:lexicon α:S:lexicon η:L:nature+position ο:S:nature ο:S:nature αι:L:nature υ:S:lexicon ε:S:nature α:L:position ο:L:line_final,καί σφιν ὑπὲκ νεφέων Ἰθάκης τ’ ὄρος αἰπὺ πέφαντο
Hymn 3,1,429,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,2.5,1,5,correption;override,ου:L:nature ι:S:unknown ι:S:unknown ο:L:position ε:S:nature α:S:unknown η:L:nature ε:S:nature αι:S:nature υ:L:unknown η:L:nature ε:L:position α:S:antepenult_accent α:S:unknown υ:L:position ο:L:line_final,Δουλίχιόν τε Σάμη τε καὶ ὑλήεσσα Ζάκυνθος.
Hymn 3,1,430,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,3,,α:L:position ο:S:nature ε:S:nature η:L:nature ε:S:nature ο:S:nature ο:L:position η:L:nature ο:L:position α:S:unknown ε:S:nature ι:L:unknown α:S:unknown ο:S:nature α:L:lexicon α:L:lexicon,ἀλλ’ ὅτε δὴ Πελοπόννησον παρενίσατο πᾶσαν
Hymn 3,1,431,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,2,correption,αι:L:nature η:S:nature ε:S:nature ι:L:lexicon ι:L:unknown η:L:nature+position α:S:unknown ε:S:nature αι:L:nature ε:S:nature ο:S:nature ο:L:position ο:S:nature α:S:lexicon ει:L:nature ω:L:line_final,"καὶ δὴ ἐπὶ Κρίσης κατεφαίνετο κόλπος ἀπείρων,"
Hymn 3,1,432,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,0.0,1,0,,ο:L:position ε:S:nature ι:S:lexicon ε:L:position ε:S:nature ο:S:nature ο:L:position η:L:nature ο:L:position ι:L:lexicon ει:L:nature α:S:lexicon ε:S:nature ε:L:position ει:L:line_final,ὅστε διὲκ Πελοπόννησον πίειραν ἐέργει·
Hymn 3,1,433,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature+position α:S:lexicon ε:S:nature ο:L:position ε:S:nature υ:S:lexicon ο:L:position ε:S:nature α:S:lexicon αι:L:nature+position ι:S:unknown ο:S:nature ε:L:position ι:S:lexicon ο:S:nature αι:L:nature η:L:line_final,"ἦλθ’ ἄνεμος Ζέφυρος μέγας, αἴθριος, ἐκ Διὸς αἴσης,"
Hymn 3,1,434,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,α:L:paroxytone_short_ultima ο:S:nature ε:S:nature αι:L:nature ι:L:position ω:L:nature ε:L:position αι:L:nature ε:S:nature ο:S:nature ο:L:position α:S:lexicon α:S:lexicon ι:L:position α:L:lexicon,"λάβρος ἐπαιγίζων ἐξ αἰθέρος, ὄφρα τάχιστα"
Hymn 3,1,435,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,3,,ηυ:L:nature α:S:unknown υ:S:unknown ει:L:nature ε:S:nature ε:S:nature ου:L:nature α:S:lexicon α:S:lexicon α:L:position η:L:nature α:L:position υ:S:unknown ο:S:nature υ:L:lexicon ω:L:line_final,νηῦς ἀνύσειε θέουσα θαλάσσης ἁλμυρὸν ὕδωρ.
Hymn 3,1,436,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,2.5,1,0,correption;lexicon_overridden,α:L:position ο:L:position οι:L:nature η:S:nature ε:S:nature ει:L:nature α:S:lexicon ο:S:nature η:L:nature ω:L:nature η:L:nature ε:S:nature ι:S:lexicon ο:L:position ε:L:line_final,ἄψορροι δὴ ἔπειτα πρὸς ἠῶ τ’ ἠέλιόν τε
Hymn 3,1,437,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position ε:S:nature ο:S:nature η:L:nature ε:S:nature ο:S:nature ευ:L:nature ε:S:nature α:S:lexicon α:L:lexicon ι:S:lexicon ο:S:nature υι:L:nature ο:S:nature α:S:lexicon ο:L:position ω:L:line_final,ἔπλεον· ἡγεμόνευε δ’ ἄναξ Διὸς υἱὸς Ἀπόλλων·
Hymn 3,1,438,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.0,1,1,,ι:L:lexicon ο:L:position ε:L:position ι:L:unknown η:L:nature ευ:L:nature ει:L:nature ε:S:nature ο:S:nature α:L:position ε:S:nature ο:S:nature ε:L:position α:L:lexicon,"ἷξον δ’ ἐς Κρίσην εὐδείελον, ἀμπελόεσσαν,"
Hymn 3,1,439,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,4,cluster_short,ε:L:position ι:S:unknown ε:S:nature η:L:nature α:S:unknown α:S:unknown οι:L:nature ι:S:antepenult_accent ε:S:position ι:L:position α:S:unknown ο:S:nature ο:L:position ο:S:nature ο:S:nature ο:L:position ηυ:L:line_final,ἐς λιμέν’· ἣ δ’ ἀμάθοισιν ἐχρίμψατο ποντοπόρος νηῦς.
Hymn 3,1,440,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position ε:L:position η:L:nature ο:S:nature ο:S:nature ου:L:nature ε:S:nature α:S:lexicon α:L:lexicon ε:S:nature α:S:lexicon ε:L:position ο:S:nature α:S:lexicon ο:L:position ω:L:line_final,"ἔνθ’ ἐκ νηὸς ὄρουσε ἄναξ ἑκάεργος Ἀπόλλων,"
Hymn 3,1,441,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,α:L:position ε:S:nature ι:S:lexicon ει:L:nature ο:S:nature ε:S:nature ο:L:position ε:S:nature ω:S:nature η:L:nature α:S:lexicon ι:S:lexicon ου:L:nature α:S:lexicon ο:S:nature ο:L:position αι:L:line_final,ἀστέρι εἰδόμενος μέσῳ ἤματι· τοῦ δ’ ἀπὸ πολλαὶ
Hymn 3,1,442,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,ι:L:position α:S:unknown ι:S:paroxytone_short_ultima ε:L:position ω:L:nature ω:L:nature+position ο:S:nature ε:S:nature α:L:lexicon ει:L:nature ου:L:nature α:S:lexicon ο:S:nature ι:L:lexicon ε:L:line_final,"σπινθαρίδες πωτῶντο, σέλας δ’ εἰς οὐρανὸν ἷκεν·"
Hymn 3,1,443,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,7,,ε:L:position α:S:unknown υ:S:unknown ο:L:position α:S:unknown ε:S:nature υ:L:unknown ε:S:nature ι:S:lexicon α:L:lexicon ι:S:unknown ο:S:nature ω:L:nature ε:S:nature ι:S:unknown ι:L:unknown ω:L:line_final,ἐς δ’ ἄδυτον κατέδυσε διὰ τριπόδων ἐριτίμων.
Hymn 3,1,444,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position α:S:lexicon ο:S:nature ε:L:position ο:S:nature α:S:lexicon αι:L:nature ε:S:nature ι:S:lexicon αυ:L:nature+position ο:S:nature ε:S:nature ο:L:position α:S:lexicon α:S:lexicon η:L:nature α:L:lexicon,ἔνθ’ ἄρ’ ὅ γε φλόγα δαῖε πιφαυσκόμενος τὰ ἃ κῆλα·
Hymn 3,1,445,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,α:L:lexicon α:L:lexicon ε:L:position ι:L:unknown η:L:nature+position α:S:lexicon ε:S:nature ε:L:position ε:S:nature α:S:lexicon αι:L:nature ο:S:nature ο:S:nature υ:L:position α:L:antepenult_accent,πᾶσαν δὲ Κρίσην κάτεχεν σέλας· αἳ δ’ ὀλόλυξαν
Hymn 3,1,446,True,LLLSSLLLLLSSLL,LLLSSLLLLLSSLL,0.0,1,1,,ι:L:unknown αι:L:nature ω:L:nature α:S:lexicon ο:S:nature οι:L:nature α:L:position ι:L:position ω:L:nature οι:L:nature ε:S:nature υ:S:lexicon α:L:lexicon ε:L:line_final,Κρισαίων ἄλοχοι καλλίζωνοί τε θύγατρες
Hymn 3,1,447,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,0,correption;metrical_lengthening,οι:L:nature ου:S:nature υ:S:lexicon ο:L:nature ι:L:lexicon η:L:nature+position ε:S:nature α:S:lexicon α:L:lexicon ε:S:nature ο:S:nature ε:L:position α:S:lexicon ε:S:nature α:L:position ω:L:line_final,Φοίβου ὑπὸ ῥιπῆς· μέγα γὰρ δέος ἔμβαλ’ ἑκάστῳ.
Hymn 3,1,448,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,ε:L:position ε:L:position αυ:L:nature ε:S:nature ι:S:lexicon η:L:nature α:S:lexicon ο:S:nature η:L:nature ω:L:nature α:L:lexicon ο:S:nature ε:S:nature ε:L:position αι:L:line_final,"ἔνθεν δ’ αὖτ’ ἐπὶ νῆα νόημ’ ὣς ἆλτο πέτεσθαι,"
Hymn 3,1,449,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,2.0,1,0,metrical_lengthening,α:L:lexicon ε:S:nature ι:S:lexicon ει:L:nature ο:S:nature ε:S:nature ο:L:nature αι:L:nature+position η:L:nature ω:L:nature ε:L:position α:S:lexicon ε:S:nature ω:L:nature ε:L:line_final,"ἀνέρι εἰδόμενος αἰζηῷ τε κρατερῷ τε,"
Hymn 3,1,450,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.0,1,0,,ω:L:nature η:L:nature η:L:nature αι:L:nature η:L:nature ει:L:nature υ:L:lexicon ε:S:nature ο:S:nature ευ:L:nature ε:S:nature α:S:lexicon ω:L:nature ου:L:line_final,"πρωθήβῃ, χαίτῃς εἰλυμένος εὐρέας ὤμους·"
Hymn 3,1,451,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,3.0,1,0,synizesis;lexicon_overridden;synizesis,αι:L:nature+position εα:L:synizesis ω:L:nature η:L:nature α:L:lexicon ε:S:nature ε:S:nature α:L:lexicon ε:S:nature ο:S:nature ε:L:position α:S:lexicon ο:S:nature ηυ:L:nature α:L:lexicon,καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα·
Hymn 3,1,452,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,ω:L:nature+position ει:L:nature οι:L:nature ι:S:paroxytone_short_ultima ε:S:nature ε:L:position ε:S:nature ο:S:nature ε:L:position ει:L:nature υ:L:position α:S:lexicon ε:S:nature ευ:L:nature α:L:lexicon,"ὦ ξεῖνοι, τίνες ἐστέ; πόθεν πλεῖθ’ ὑγρὰ κέλευθα;"
Hymn 3,1,453,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,1.5,1,2,override,η:L:nature ι:S:lexicon α:S:lexicon α:L:lexicon η:L:nature+position ι:L:properispomenon η:L:nature α:L:position ι:S:lexicon ι:S:lexicon ω:L:nature α:S:unknown α:S:unknown η:L:nature+position ε:L:line_final,ἤ τι κατὰ πρῆξιν ἢ μαψιδίως ἀλάλησθε
Hymn 3,1,454,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,οι:L:nature α:S:lexicon ε:S:nature η:L:nature ι:L:position η:L:nature ε:S:nature υ:S:lexicon ει:L:nature α:S:lexicon α:S:lexicon οι:L:nature α:S:unknown ο:S:nature ω:L:nature+position αι:L:line_final,"οἷά τε ληιστῆρες ὑπεὶρ ἅλα, τοί τ’ ἀλόωνται"
Hymn 3,1,455,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,υ:L:lexicon α:L:lexicon α:L:position ε:S:nature ε:S:nature οι:L:nature α:S:lexicon ο:S:nature α:L:position ο:S:nature α:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature ο:L:position ε:L:line_final,"ψυχὰς παρθέμενοι, κακὸν ἀλλοδαποῖσι φέροντες;"
Hymn 3,1,456,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ι:L:position ου:L:nature ω:L:nature η:L:nature+position ο:L:position ε:S:nature ι:S:lexicon η:L:nature ο:S:nature ε:S:nature ου:L:nature ε:S:nature ι:S:lexicon αι:L:nature α:L:lexicon,"τίφθ’ οὕτως ἧσθον τετιηότες, οὐδ’ ἐπὶ γαῖαν"
Hymn 3,1,457,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,ε:L:position η:L:nature ου:L:nature ε:S:nature α:S:lexicon ο:L:position α:S:lexicon ε:S:nature αι:L:nature η:L:nature+position η:L:nature ο:S:nature ε:S:nature ε:L:position ε:L:line_final,"ἐκβῆτ’, οὐδὲ καθ’ ὅπλα μελαίνης νηὸς ἔθεσθε;"
Hymn 3,1,458,True,LLLSSLSSLLLLLL,LLLSSLSSLLLLLL,2.0,1,1,correption,αυ:L:nature η:L:nature ε:L:position ε:S:nature ι:S:lexicon η:L:nature ε:S:nature ει:S:nature α:L:lexicon ω:L:nature α:L:position η:L:nature+position α:L:unknown ω:L:line_final,"αὕτη μέν γε δίκη πέλει ἀνδρῶν ἀλφηστάων,"
Hymn 3,1,459,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ο:L:position ο:S:nature α:S:lexicon ε:L:position ο:L:position οι:L:nature ο:S:nature ο:S:nature ι:L:lexicon ο:S:nature ι:S:lexicon η:L:nature ι:S:lexicon ε:S:nature αι:L:nature η:L:line_final,ὁππότ’ ἂν ἐκ πόντοιο ποτὶ χθονὶ νηὶ μελαίνῃ
Hymn 3,1,460,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,2.0,1,0,synizesis;synizesis,ε:L:position ω:L:nature ι:L:antepenult_accent α:S:lexicon α:S:lexicon ω:L:nature α:L:lexicon η:L:nature ο:S:nature ε:S:nature αυ:L:nature ι:S:lexicon α:S:lexicon ε:L:position εα:L:synizesis,"ἔλθωσιν καμάτῳ ἀδηκότες, αὐτίκα δέ σφεας"
Hymn 3,1,461,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ι:L:lexicon οι:L:nature ο:L:position υ:S:lexicon ε:S:nature οι:L:nature ο:S:nature ε:S:nature ι:L:lexicon ε:S:nature α:S:lexicon ι:L:lexicon ε:S:nature ο:S:nature αι:L:nature ει:L:line_final,σίτοιο γλυκεροῖο περὶ φρένας ἵμερος αἱρεῖ.
Hymn 3,1,462,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,ω:L:nature+position α:S:lexicon ο:S:nature αι:L:nature+position ι:L:lexicon α:L:paroxytone_short_ultima ο:S:nature ε:S:nature ι:L:lexicon η:L:nature ε:L:position ι:S:lexicon ε:S:nature η:L:nature ε:L:line_final,ὣς φάτο καί σφιν θάρσος ἐνὶ στήθεσσιν ἔθηκε.
Hymn 3,1,463,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.5,1,0,correption,ο:L:position αι:S:nature α:S:lexicon ει:L:nature ο:S:nature ε:S:nature ο:L:position η:L:nature ω:L:nature α:S:lexicon ο:S:nature α:L:position ι:S:lexicon ο:S:nature ηυ:L:nature α:L:lexicon,τὸν καὶ ἀμειβόμενος Κρητῶν ἀγὸς ἀντίον ηὔδα·
Hymn 3,1,464,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,0,correption,ει:L:nature ε:S:nature ει:S:nature ου:L:nature ε:L:position α:L:lexicon ι:S:lexicon α:S:lexicon α:L:position η:L:nature οι:L:nature ι:S:lexicon ε:S:nature οι:L:nature α:L:lexicon,"ξεῖν’, ἐπεὶ οὐ μὲν γάρ τι καταθνητοῖσι ἔοικας,"
Hymn 3,1,465,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,ου:L:nature ε:S:nature α:S:lexicon ου:L:nature ε:S:nature υ:S:lexicon η:L:nature α:L:position α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature οι:L:nature ι:L:lexicon,"οὐ δέμας οὐδὲ φυήν, ἀλλ’ ἀθανάτοισι θεοῖσιν,"
Hymn 3,1,466,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,ου:L:nature ε:S:nature ε:S:nature αι:L:nature ε:S:nature α:S:lexicon αι:L:nature ε:S:nature ε:S:nature οι:L:nature ε:S:nature οι:S:nature ο:L:position ι:S:unknown α:S:antepenult_accent οι:L:nature ε:L:line_final,"οὖλέ τε καὶ μέγα χαῖρε, θεοὶ δέ τοι ὄλβια δοῖεν."
Hymn 3,1,467,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,1,,αι:L:nature οι:L:nature ου:L:nature α:S:unknown ο:S:nature ευ:L:nature ο:S:nature ε:S:nature η:L:nature υ:S:lexicon ο:S:nature ο:L:position ευ:L:nature ει:L:nature ω:L:line_final,"καί μοι τοῦτ’ ἀγόρευσον ἐτήτυμον, ὄφρ’ εὖ εἰδῶ·"
Hymn 3,1,468,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.5,1,0,correption,ι:L:lexicon η:L:nature ο:L:position ι:L:lexicon αι:L:nature α:S:lexicon ι:S:paroxytone_short_ultima ε:L:position ο:S:nature οι:S:nature ε:L:position ε:S:nature α:S:lexicon α:L:lexicon ι:L:antepenult_accent,τίς δῆμος; τίς γαῖα; τίνες βροτοὶ ἐγγεγάασιν;
Hymn 3,1,469,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,α:L:position η:L:nature α:L:lexicon ο:S:nature ε:S:nature ο:L:position ε:S:nature ε:S:nature ε:L:position ε:S:nature ο:S:nature ε:L:position ε:S:nature α:S:lexicon αι:L:nature+position α:L:lexicon,ἄλλῃ γὰρ φρονέοντες ἐπεπλέομεν μέγα λαῖτμα
Hymn 3,1,470,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,ε:L:position υ:S:lexicon ο:S:nature ε:L:position η:L:nature η:L:nature ε:L:position ε:L:position ε:S:nature ο:S:nature ευ:L:nature ο:S:nature ε:S:nature ει:L:nature αι:L:line_final,"ἐς Πύλον ἐκ Κρήτης, ἔνθεν γένος εὐχόμεθ’ εἶναι·"
Hymn 3,1,471,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,υ:L:lexicon ω:L:nature ε:L:position υ:L:position η:L:nature ι:S:lexicon α:S:lexicon η:L:nature+position ο:S:nature ε:S:nature ου:L:nature ι:S:lexicon ε:S:nature ο:L:position ε:L:line_final,"νῦν δ’ ὧδε ξὺν νηὶ κατήλθομεν οὔ τι ἑκόντες,"
Hymn 3,1,472,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,0,,ο:L:position ου:L:nature ι:L:lexicon ε:S:nature ε:S:nature οι:L:nature α:L:position η:L:nature ο:S:nature ο:S:nature α:L:paroxytone_short_ultima α:S:lexicon ε:S:nature ευ:L:nature α:L:lexicon,"νόστου ἱέμενοι, ἄλλην ὁδόν, ἄλλα κέλευθα·"
