work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Hymn to Delos,1,34,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,αι:L:nature α:L:lexicon ε:L:position α:S:lexicon α:S:lexicon υ:L:position ο:S:nature ι:S:lexicon η:L:nature ει:L:nature οι:L:nature ο:S:nature α:S:lexicon ω:L:nature+position αι:L:line_final,"καὶ τὰς μὲν κατὰ βυσσόν, ἵν’ ἠπείροιο λάθωνται,"
Hymn to Delos,1,35,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,υ:L:position ο:S:nature ε:S:nature ε:L:position ι:L:position ω:L:nature ε:S:nature ε:S:nature ου:L:nature ε:L:position ι:L:position ε:S:nature α:S:lexicon α:L:position η:L:line_final,"πρυμνόθεν ἐρρίζωσε· δὲ δ’ οὐκ ἔθλιψεν ἀνάγκη,"
Hymn to Delos,1,36,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,α:L:position α:S:unknown ε:S:nature ο:L:position ε:S:nature α:S:unknown ε:L:position ι:S:antepenult_accent ε:S:nature ε:L:position ε:S:nature ε:S:nature ου:L:nature ο:S:nature α:S:lexicon η:L:nature+position οι:L:line_final,"ἀλλ’ ἄφετος πελάγεσσιν ἐπέπλεες, οὔνομα δ’ ἦν σοι"
Hymn to Delos,1,37,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,α:L:position ε:S:nature ι:S:unknown η:L:nature ο:S:nature α:S:unknown αι:L:nature ο:S:nature ε:S:nature ει:L:nature α:S:lexicon υ:S:lexicon η:L:nature α:S:unknown ο:S:nature α:L:paroxytone_short_ultima ο:L:line_final,"Ἀστερίη τὸ παλαιόν, ἐπεὶ βαθὺν ἥλαο τάφρον"
Hymn to Delos,1,38,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ου:L:nature α:S:lexicon ο:S:nature ε:L:position ευ:L:nature ου:L:nature α:S:antepenult_accent ι:S:lexicon ο:L:position α:S:lexicon ο:S:nature α:L:position ε:S:nature ι:S:lexicon ι:L:lexicon η:L:line_final,οὐρανόθεν φεύγουσα Διὸς γάμον ἀστέρι ἴση.
Hymn to Delos,1,39,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ο:L:position α:S:lexicon ε:S:nature ου:L:nature ω:L:nature οι:L:nature+position υ:S:lexicon ε:S:nature η:L:nature ε:S:nature ε:S:nature ι:L:position ε:S:nature ο:S:nature η:L:nature ω:L:line_final,"τόφρα μὲν οὔπω σοι χρυσέη ἐπεμίσγετο Λητώ,"
Hymn to Delos,1,40,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,1,correption,ο:L:position α:S:lexicon ε:S:nature α:L:position ε:S:nature ι:S:unknown η:L:nature υ:S:lexicon αι:S:nature ου:L:nature ε:S:nature ω:S:nature ε:L:position ε:S:nature ο:S:nature η:L:nature ο:L:line_final,τόφρα δ’ ἔτ’ Ἀστερίη σὺ καὶ οὐδέπω ἔκλεο Δῆλος·
Hymn to Delos,1,41,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,ο:L:position α:S:lexicon ι:S:lexicon ε:L:position οι:L:nature+position η:L:nature ο:S:nature α:S:lexicon ο:L:position α:L:position οι:L:nature ο:S:nature ο:S:nature ι:L:position η:L:line_final,πολλάκι σε Τροιζῆνος ἀπὸ ξανθοῖο πολίχνης
Hymn to Delos,1,42,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,3,correption,ε:L:position ο:S:nature ε:S:nature οι:L:nature ε:S:nature υ:S:unknown η:L:nature+position ε:S:nature α:S:unknown ω:L:nature ι:S:unknown ου:S:nature ε:L:position ο:S:nature ι:S:lexicon ο:L:position ου:L:line_final,ἐρχόμενοι Ἐφύρηνδε Σαρωνικοῦ ἔνδοθι κόλπου
Hymn to Delos,1,43,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,5.0,1,2,synizesis;correption;synizesis,αυ:L:nature αι:S:nature ε:S:nature ε:L:position ε:L:position α:L:position ο:S:nature αι:S:nature ε:L:position ε:S:nature υ:S:lexicon η:L:nature α:S:unknown ι:S:unknown οω:L:synizesis ε:L:line_final,"ναῦται ἐπεσκέψαντο, καὶ ἐξ Ἐφύρης ἀνιόωτες"
Hymn to Delos,1,44,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,οι:L:nature ε:S:nature ε:S:nature ου:L:nature ι:S:lexicon ο:S:nature αυ:L:nature ι:S:lexicon υ:S:lexicon ε:L:position ει:L:nature οι:L:nature ο:S:nature α:S:lexicon ο:L:position υ:L:lexicon,"οἱ μὲν ἔτ’ οὐκ ἴδον αὖθι, σὺ δὲ στεινοῖο παρ’ ὀξὺν"
Hymn to Delos,1,45,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,4,,ε:L:position α:S:unknown ε:S:nature ευ:L:nature ι:L:unknown οι:L:nature ο:S:nature ο:S:nature ο:L:position α:S:unknown α:S:unknown η:L:nature α:S:lexicon ε:S:nature ο:L:position ο:L:line_final,"ἔδραμες Εὐρίποιο πόρον καναχηδὰ ῥέοντος,"
Hymn to Delos,1,46,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,4,,α:L:position ι:S:unknown ι:S:unknown η:L:nature+position αυ:L:nature η:L:nature α:S:properispomenon α:S:unknown η:L:nature α:S:unknown ε:S:nature η:L:nature α:S:lexicon ο:S:nature υ:L:lexicon ω:L:line_final,Χαλκιδικῆς δ’ αὐτῆμαρ ἀνηναμένη ἁλὸς ὕδωρ
Hymn to Delos,1,47,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ε:L:position ε:S:nature α:S:lexicon η:L:nature αι:L:nature ω:L:nature+position ο:S:nature ε:S:nature η:L:nature+position α:S:unknown ο:S:nature ου:L:nature ι:S:unknown ο:S:nature α:L:paroxytone_short_ultima ο:L:line_final,μέσφ’ ἐς Ἀθηναίων προσενήξαο Σούνιον ἄκρον
Hymn to Delos,1,48,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,2.0,1,1,lexicon_overridden,η:L:nature ι:S:paroxytone_short_ultima ο:S:nature η:L:nature η:L:nature οι:L:nature ο:S:nature ι:S:unknown α:L:position ο:S:nature ο:S:nature υ:L:lexicon α:S:lexicon ι:S:lexicon α:L:position ο:L:line_final,ἢ Χίον ἢ νήσοιο διάβροχον ὕδατι μαστὸν
Hymn to Delos,1,49,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:position ε:S:nature ι:S:unknown η:L:nature ου:L:nature ω:L:nature α:S:lexicon ε:S:nature η:L:nature+position α:S:paroxytone_short_ultima ο:S:nature η:L:nature ι:S:lexicon ε:S:nature υ:L:paroxytone_short_ultima αι:L:line_final,"παρθενίης οὔπω γὰρ ἔην Σάμος, ἧχι σε νύμφαι"
Hymn to Delos,1,50,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,1.5,1,2,,ει:L:nature ο:S:nature ε:S:nature α:L:position αι:L:nature ου:L:nature υ:S:unknown α:S:unknown η:L:nature+position ι:S:paroxytone_short_ultima ε:S:nature ε:L:position ει:L:nature ι:L:position α:L:antepenult_accent,γείτονες Ἀγκαίου Μυκαλησσίδες ἐξείνισσαν.
Hymn to Delos,1,51,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,4,,η:L:nature ι:S:unknown α:S:unknown α:L:lexicon ο:L:position ω:L:nature ι:S:lexicon ε:S:nature ε:L:position ι:S:unknown ο:S:nature ου:L:nature α:S:lexicon υ:S:unknown ε:L:position ε:L:line_final,"ἡνίκα δ’ Ἀπόλλωνι γενέθλιον οὖδας ὑπέσχες,"
Hymn to Delos,1,52,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,correption,ου:L:nature ο:S:nature οι:S:nature α:L:position η:L:nature οι:L:nature ο:S:nature α:S:unknown ι:L:position ο:S:nature οι:S:nature ου:L:nature ο:S:nature ε:S:nature ε:L:position ο:L:line_final,"τοῦτό τοι ἀντημοιβὸν ἁλίπλοοι οὔνομ’ ἔθεντο,"
Hymn to Delos,1,53,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ου:L:nature ε:S:nature ε:S:nature ου:L:nature ε:S:nature α:S:unknown η:L:nature ο:S:nature ε:S:nature ε:L:position ε:S:nature ε:S:nature α:L:position ε:S:nature ι:S:lexicon ο:L:position ου:L:line_final,"οὕνεκεν οὐκέτ’ ἄδηλος ἐπέπλεες, ἀλλ’ ἐνὶ πόντου"
Hymn to Delos,1,54,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,υ:L:lexicon α:S:lexicon ι:S:lexicon αι:L:nature αι:L:nature οι:L:nature ο:S:nature ο:S:nature ω:L:nature ε:S:nature ε:S:nature η:L:nature α:S:unknown ο:S:nature ι:L:position α:L:line_final,κύμασιν Αἰγαίοιο ποδῶν ἐνεθήκαο ῥίζας.
Hymn to Delos,1,55,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.5,1,1,override,ου:L:nature η:L:nature η:L:nature+position ο:S:nature ε:S:nature ου:L:nature α:S:antepenult_accent υ:S:lexicon ε:L:position ε:S:nature α:S:lexicon η:L:nature ε:S:nature α:S:unknown α:L:paroxytone_short_ultima αι:L:line_final,οὐδ’ Ἥρην κοτέουσαν ὑπέτρεσας· ἡ μὲν ἁπάσαις
Hymn to Delos,1,56,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ει:L:nature ο:S:nature ε:S:nature ε:L:position ω:L:nature α:L:circumflex ο:S:nature ε:S:nature ω:L:nature ι:S:unknown ι:S:unknown αι:L:nature ι:S:lexicon ι:S:lexicon αι:L:nature α:L:lexicon,δεινὸν ἐπεβρωμᾶτο λεχωίσιν αἳ Διὶ παῖδας
Hymn to Delos,1,57,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ε:L:position ε:S:nature ε:S:nature ο:L:position η:L:nature οι:L:nature ε:S:nature ι:S:unknown α:L:position ι:S:unknown ο:S:nature ου:L:nature ε:S:nature α:S:lexicon ου:L:nature η:L:line_final,"ἐξέφερον, Λητοῖ δὲ διακριδόν, οὕνεκα μούνη"
Hymn to Delos,1,58,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,lexicon_overridden,η:L:nature ι:S:lexicon ε:S:nature ει:L:nature η:L:nature ε:L:position ε:S:nature ι:S:unknown αι:L:nature ε:S:nature ο:S:nature α:L:lexicon ε:S:nature ο:S:nature υι:L:nature α:L:lexicon,Ζηνὶ τεκεῖν ἤμελλε φιλαίτερον Ἄρεος υἷα.
Hymn to Delos,1,59,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,ω:L:nature α:S:lexicon αι:S:nature αυ:L:nature η:L:nature ε:L:position ο:S:nature ι:S:lexicon η:L:nature ε:S:nature ε:S:nature αι:L:nature ε:S:nature ο:S:nature ει:L:nature ω:L:line_final,τῶ ῥα καὶ αὐτὴ μὲν σκοπιὴν ἔχεν αἰθέρος εἴσω
Hymn to Delos,1,60,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,ε:L:position ο:S:nature ε:S:nature η:L:nature ε:S:nature α:S:lexicon η:L:nature ι:S:lexicon αι:S:nature ου:L:nature α:S:unknown ο:S:nature ει:L:nature+position ε:S:nature ε:S:nature η:L:nature ω:L:line_final,"σπερχομένη μέγα δή τι καὶ οὐ φατόν, εἶργε δὲ Λητὼ"
Hymn to Delos,1,61,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,2.5,1,0,cluster_short;correption,ει:L:nature ο:S:nature ε:S:nature η:L:nature ω:L:nature ι:L:circumflex ι:S:properispomenon υ:S:lexicon ω:L:nature ε:S:nature οι:S:nature ει:L:nature α:S:lexicon ο:S:position ου:L:nature οι:L:line_final,τειρομένην ὠδῖσι· δύω δέ οἱ εἵατο φρουροὶ
Hymn to Delos,1,62,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,1.5,1,0,,αι:L:nature α:S:lexicon ε:S:nature ο:L:position ευ:L:nature ο:L:position ε:S:nature ο:S:nature ε:L:position ε:S:nature ο:S:nature η:L:nature ει:L:nature οι:L:nature ο:L:line_final,"γαῖαν ἐποπτεύοντες, ὁ μὲν πέδον ἠπείροιο"
Hymn to Delos,1,63,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,lexicon_overridden,η:L:nature ε:S:nature ο:S:nature υ:L:position η:L:nature η:L:nature+position ο:S:nature υ:S:lexicon η:L:nature ε:S:nature ι:S:lexicon η:L:nature ι:S:unknown ο:S:nature αι:L:nature ου:L:line_final,ἥμενος ὑψηλῆς κορυφῆς ἔπι Θρήικος Αἵμου
Hymn to Delos,1,64,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,ου:L:nature ο:S:nature α:S:lexicon η:L:nature ε:S:nature υ:S:unknown α:L:position ε:S:nature υ:S:lexicon ε:L:position ε:S:nature ι:S:lexicon ω:L:nature ε:S:nature οι:S:nature ι:L:position ω:L:line_final,"θοῦρος Ἄρης ἐφύλασσε σὺν ἔντεσι, τὼ δέ οἱ ἵππω"
Hymn to Delos,1,65,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,2,,ε:L:position α:S:unknown υ:S:unknown ο:L:position ο:S:nature ε:S:nature α:L:lexicon ο:S:nature α:S:lexicon α:L:lexicon ε:S:nature ο:S:nature ηυ:L:nature ι:L:position ο:L:position ο:L:line_final,ἑπτάμυχον βορέαο παρὰ σπέος ηὐλίζοντο·
Hymn to Delos,1,66,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,1.5,1,2,,η:L:nature ε:S:nature ι:S:lexicon η:L:nature α:L:unknown ω:L:nature ε:S:nature ε:S:nature η:L:nature+position ο:S:nature ο:S:nature ευ:L:nature ει:L:nature α:L:unknown ω:L:line_final,ἡ δ’ ἐπὶ νησάων ἑτέρη σκοπὸς εὐρειάων
Hymn to Delos,1,67,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,3,,η:L:nature+position ο:S:nature ο:S:nature η:L:nature αυ:L:nature α:L:position ο:S:nature ε:S:nature α:L:unknown ι:L:position α:L:unknown α:S:antepenult_accent ι:S:unknown α:L:position ι:L:antepenult_accent,ἧστο κόρη Θαύμαντος ἐπαΐξασα Μίμαντι.
Hymn to Delos,1,68,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position οι:L:nature ε:L:position ο:S:nature ι:S:unknown ε:L:position ι:S:antepenult_accent ο:S:nature αι:L:nature ε:S:nature ε:S:nature α:L:position ε:S:nature ο:S:nature η:L:nature ω:L:line_final,ἔνθ’ οἱ μὲν πολίεσσιν ὅσαις ἐπεβάλλετο Λητὼ
Hymn to Delos,1,69,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,ι:L:paroxytone_short_ultima ο:S:nature α:S:lexicon ει:L:nature η:L:nature η:L:nature ε:S:nature α:S:unknown ε:L:position ω:L:nature ω:L:nature+position ε:S:nature ε:S:nature ε:L:position αι:L:line_final,"μίμνον ἀπειλητῆρες, ἀπετρώπων δὲ δέχεσθαι."
Hymn to Delos,1,70,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,2,,ευ:L:nature ε:S:nature ε:S:nature α:L:position α:S:unknown ι:S:unknown η:L:nature ευ:L:nature ε:L:position ο:S:nature ο:S:nature ι:L:lexicon ε:S:nature ο:S:nature αυ:L:nature η:L:line_final,"φεῦγε μὲν Ἀρκαδίη, φεῦγεν δ’ ὄρος ἱερὸν Αὔγης"
Hymn to Delos,1,71,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,α:L:position ε:S:nature ι:S:lexicon ο:L:position ευ:L:nature ε:L:position ο:S:nature ε:S:nature ω:L:nature+position ε:S:nature ο:S:nature ι:L:position ε:S:nature ε:S:nature ει:L:nature ο:L:line_final,"Παρθένιον, φεῦγεν δ’ ὁ γέρων μετόπισθε Φενειός."
Hymn to Delos,1,72,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,4,correption,ευ:L:nature ε:S:nature ο:S:nature η:L:nature ε:S:nature ο:S:nature η:L:nature ι:S:unknown ο:S:nature η:L:nature α:S:unknown α:S:unknown ε:L:position ι:S:unknown αι:S:nature ι:L:position ω:L:line_final,"φεῦγε δ’ ὅλη Πελοπηὶς ὅση παρακέκλιται Ἰσθμῷ,"
Hymn to Delos,1,73,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,2,correption,ε:L:position η:L:nature αι:L:nature ι:S:unknown α:S:unknown ου:L:nature ε:S:nature αι:S:nature α:L:position ε:S:nature ο:S:nature ου:L:nature α:S:lexicon ε:S:nature ει:L:nature α:L:line_final,ἔμπλην Αἰγιαλοῦ τε καὶ Ἄργεος· οὐ γὰρ ἐκείνας
Hymn to Delos,1,74,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,5,,α:L:position α:S:unknown ι:S:unknown ου:L:nature ε:S:nature α:S:unknown η:L:nature ε:S:nature ε:S:nature ει:L:nature α:S:lexicon ε:S:nature ι:L:unknown α:S:unknown ο:S:nature η:L:nature η:L:line_final,"ἀτραπιτοὺς ἐπάτησεν, ἐπεὶ λάχεν Ἴναχον Ἥρη."
Hymn to Delos,1,75,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,2,correption,ευ:L:nature ε:S:nature αι:S:nature α:L:unknown ο:S:nature ι:S:unknown η:L:nature ο:S:nature ε:S:nature α:L:lexicon ο:S:nature ο:S:nature αι:L:nature ε:S:nature ε:S:nature ο:L:position ο:L:line_final,"φεῦγε καὶ Ἀονίη τὸν ἕνα δρόμον, αἱ δ’ ἐφέποντο"
Hymn to Delos,1,76,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,2,,ι:L:position η:L:nature ε:L:position ο:S:nature ι:S:unknown η:L:nature ε:S:nature ε:S:nature α:L:position η:L:nature ι:L:unknown ο:S:nature ε:S:nature ου:L:nature αι:L:line_final,Δίρκη τε Στροφίη τε μελαμψήφιδος ἔχουσαι
Hymn to Delos,1,77,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ι:L:position η:L:nature ου:L:nature ε:S:nature α:S:unknown α:L:lexicon ο:S:nature ο:S:nature ει:L:nature ε:S:nature ο:S:nature ο:L:position ο:S:nature ο:S:nature ι:L:lexicon ε:L:line_final,"Ἰσμηνοῦ χέρα πατρός, ὁ δ’ εἵπετο πολλὸν ὄπισθεν"
Hymn to Delos,1,78,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,α:L:unknown ω:L:nature ο:L:position α:S:unknown υ:S:unknown ου:L:nature ο:S:nature ε:S:nature ει:L:nature ε:S:nature α:S:lexicon α:L:position ο:S:nature ε:S:nature αυ:L:nature ω:L:line_final,"Ἀσωπὸς βαρύγουνος, ἐπεὶ πεπάλακτο κεραυνῷ."
Hymn to Delos,1,79,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,4,,η:L:nature υ:S:unknown ο:S:nature ι:L:unknown η:L:nature ει:L:nature α:S:properispomenon ο:S:nature ου:L:nature α:S:unknown ε:S:nature αυ:L:nature α:S:unknown ο:S:nature υ:L:position η:L:line_final,ἡ δ’ ὑποδινηθεῖσα χοροῦ ἀπεπαύσατο νύμφη
Hymn to Delos,1,80,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,2,correption,αυ:L:nature ο:L:position ω:L:nature+position ε:S:nature ι:S:lexicon η:L:nature αι:S:nature υ:S:unknown ο:L:position ο:S:nature ο:S:nature ε:L:position ε:S:nature α:S:unknown ει:L:nature η:L:line_final,αὐτόχθων Μελίη καὶ ὑπόχλοον ἔσχε παρειὴν
Hymn to Delos,1,81,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,η:L:nature ι:S:unknown ο:S:nature α:L:position αι:L:nature ου:L:nature α:S:antepenult_accent ε:S:nature ι:L:lexicon υ:S:unknown ο:S:nature ω:L:nature ι:S:lexicon ε:S:nature αι:L:nature η:L:line_final,"ἥλικος ἀσθμαίνουσα περὶ δρυός, ὡς ἴδε χαίτην"
Hymn to Delos,1,82,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.5,1,1,correption;lexicon_overridden,ει:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature ι:S:unknown ω:L:nature ο:S:nature ε:S:nature αι:L:nature ε:S:nature αι:S:nature ει:L:nature α:S:lexicon ε:S:nature ου:L:nature αι:L:line_final,"σειομένην Ἑλικῶνος. ἐμαὶ θεαί, εἴπατε Μοῦσαι,"
Hymn to Delos,1,83,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,2,metrical_lengthening,η:L:nature ε:S:nature ε:S:nature ο:L:nature ε:S:nature ε:S:nature ο:L:position ο:S:nature ο:S:nature ε:L:position υ:S:lexicon ε:S:nature η:L:nature ι:S:unknown α:S:unknown υ:L:paroxytone_short_ultima αι:L:line_final,ἦ ῥ’ ἐτεὸν ἐγένοντο τότε δρύες ἡνίκα Νύμφαι;
Hymn to Delos,1,84,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,2,,υ:L:paroxytone_short_ultima αι:L:nature ε:L:position αι:L:nature ου:L:nature ι:S:antepenult_accent ο:S:nature ε:L:position υ:S:unknown α:S:unknown ο:L:position ο:S:nature α:S:lexicon ε:L:position ει:L:line_final,"νύμφαι μὲν χαίρουσιν, ὅτε δρύας ὄμβρος ἀέξει,"
Hymn to Delos,1,85,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,υ:L:paroxytone_short_ultima αι:L:nature αυ:L:nature+position αι:L:nature ου:L:nature ι:S:antepenult_accent ο:S:nature ε:L:position υ:S:lexicon ι:S:lexicon ου:L:nature ε:S:nature ι:S:lexicon υ:L:paroxytone_short_ultima α:L:lexicon,"νύμφαι δ’ αὖ κλαίουσιν, ὅτε δρυσὶν οὐκέτι φύλλα."
Hymn to Delos,1,86,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,2,lexicon_overridden,αι:L:nature+position ε:S:nature ε:S:nature α:L:lexicon ο:L:position ω:L:nature υ:S:unknown ο:S:nature ο:L:position ι:S:unknown ο:S:nature αι:L:nature α:S:lexicon ο:S:nature ω:L:nature η:L:line_final,"ταῖς μὲν ἔτ’ Ἀπόλλων ὑποκόλπιος αἰνὰ χολώθη,"
Hymn to Delos,1,87,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ε:L:position α:S:lexicon ο:S:nature ου:L:nature α:S:lexicon ε:S:nature ε:L:position ο:S:nature α:S:lexicon ει:L:nature η:L:nature α:L:lexicon ε:S:nature ι:S:lexicon η:L:nature η:L:line_final,φθέγξατο δ’ οὐκ ἀτέλεστον ἀπειλήσας ἐπὶ Θήβῃ·
Hymn to Delos,1,88,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature η:L:nature ι:L:paroxytone_short_ultima ε:S:nature α:S:unknown αι:L:nature α:S:antepenult_accent ο:S:nature αυ:L:nature ι:S:lexicon α:S:lexicon ο:L:position ο:S:nature ε:S:nature ε:L:position ει:L:line_final,"Θήβη, τίπτε τάλαινα τὸν αὐτίκα πότμον ἐλέγχεις;"
Hymn to Delos,1,89,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,1,,η:L:nature ω:L:nature η:L:nature α:S:lexicon ε:S:nature ο:L:position α:S:lexicon ι:S:unknown α:L:position ε:S:nature ο:S:nature α:L:position ευ:L:nature ε:L:position αι:L:line_final,μήπω μή μ’ ἀέκοντα βιάζεο μαντεύεσθαι.
Hymn to Delos,1,90,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,3,,ου:L:nature ω:L:nature οι:L:nature υ:L:unknown ω:L:nature ι:S:properispomenon ε:S:nature ει:L:nature+position ι:S:unknown ο:S:nature η:L:nature ι:S:unknown ο:S:nature ε:L:position η:L:line_final,"οὔπω μοι Πυθῶνι μέλει τριποδήιος ἕδρη,"
Hymn to Delos,1,91,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ου:L:nature ε:S:nature ι:S:lexicon ω:L:nature ε:L:position η:L:nature ε:S:nature ο:S:nature ι:L:position ε:S:nature α:S:lexicon α:L:position ε:S:nature ι:S:lexicon ει:L:nature ο:L:line_final,"οὐδέ τί πω τέθνηκεν ὄφις μέγας, ἀλλ’ ἔτι κεῖνο"
Hymn to Delos,1,92,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,η:L:nature ι:S:paroxytone_short_ultima ο:S:nature αι:L:nature ο:S:nature ε:S:nature ει:L:nature ο:S:nature α:S:lexicon ο:L:position ει:L:nature+position οι:L:nature ο:S:nature α:S:unknown ε:L:position ο:L:line_final,θηρίον αἰνογένειον ἀπὸ Πλειστοῖο καθέρπον
Hymn to Delos,1,93,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.5,1,0,correption,α:L:position η:L:nature ο:L:position ι:S:lexicon ο:S:nature ε:L:position α:S:lexicon ε:S:nature ι:L:position ε:S:nature ει:S:nature ε:L:position ε:S:nature α:S:lexicon υ:L:paroxytone_short_ultima οι:L:line_final,Παρνησὸν νιφόεντα περιστέφει ἐννέα κύκλοις·
Hymn to Delos,1,94,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,α:L:position ε:L:position η:L:nature ε:S:nature ε:S:nature ω:L:nature ι:S:lexicon ο:S:nature ω:L:nature ε:S:nature ο:S:nature η:L:nature α:S:lexicon ο:S:nature α:L:position η:L:line_final,ἀλλ’ ἔμπης ἐρέω τι τομώτερον ἢ ἀπὸ δάφνης.
Hymn to Delos,1,95,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,2,cluster_short;correption,ευ:L:nature ε:S:position ο:S:nature ω:L:nature α:S:unknown ι:S:unknown ο:L:position ε:S:nature ι:S:lexicon η:L:nature ο:S:nature αι:S:nature αι:L:nature α:S:lexicon ι:S:lexicon ου:L:nature ω:L:line_final,φεῦγε πρόσω· ταχινός σε κιχήσομαι αἵματι λούσων
