work,tlg,book,n,text,text_clean,source
Phaenomena,tlg001,1,600,οὐρὴν καὶ Ποταμοῖο παρηορίαι σκιόωνται·,οὐρὴν καὶ Ποταμοῖο παρηορίαι σκιόωνται·,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,601,"δύνει δʼ Ἱππείη κεφαλή, δύνει δὲ καὶ αὐχήν.","δύνει δ’ Ἱππείη κεφαλή, δύνει δὲ καὶ αὐχήν.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,602,ἀντέλλει δʼ Ὕδρη μὲν ἐπὶ πλέον ἄχρι παρʼ αὐτὸν,ἀντέλλει δ’ Ὕδρη μὲν ἐπὶ πλέον ἄχρι παρ’ αὐτὸν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,603,"κρητῆρα, φθάμενος δὲ Κύων πόδας αἴνυται ἄλλους,","κρητῆρα, φθάμενος δὲ Κύων πόδας αἴνυται ἄλλους,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,604,ἕλκων ἐξόπιθεν πρύμνην πολυτειρέος Ἀργοῦς.,ἕλκων ἐξόπιθεν πρύμνην πολυτειρέος Ἀργοῦς.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,605,"ἡ δὲ θέει γαίης ἱστὸν διχόωσα κατʼ αὐτόν,","ἡ δὲ θέει γαίης ἱστὸν διχόωσα κατ’ αὐτόν,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,606,παρθένος ἦμος ἅπασα περαιόθεν ἄρτι γένηται.,παρθένος ἦμος ἅπασα περαιόθεν ἄρτι γένηται.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,607,"Οὐδʼ ἄν ἐπερχόμεναι χηλαὶ, καὶ λεπτὰ φάουσαι,","Οὐδ’ ἄν ἐπερχόμεναι χηλαὶ, καὶ λεπτὰ φάουσαι,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,608,"ἄφραστοι παρίοιεν, ἐπεὶ μέγα σῆμα Βοώτης","ἄφραστοι παρίοιεν, ἐπεὶ μέγα σῆμα Βοώτης",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,609,ἀθρόος ἀντέλλει βεβολημένος Ἀρκτούροιο.,ἀθρόος ἀντέλλει βεβολημένος Ἀρκτούροιο.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,610,Ἀργὼ δʼ εὖ μάλα πᾶσα μετήορος ἔσσεται ἤδη·,Ἀργὼ δ’ εὖ μάλα πᾶσα μετήορος ἔσσεται ἤδη·,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,611,"ἀλλʼ Ὕδρη, κέχυται γὰρ ἐν οὐρανῷ ἤλιθα πολλή,","ἀλλ’ Ὕδρη, κέχυται γὰρ ἐν οὐρανῷ ἤλιθα πολλή,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,612,οὐρῆς ἂν δεύοιτο. μόνην δʼ ἐπὶ Χηλαὶ ἄγουσιν,οὐρῆς ἂν δεύοιτο. μόνην δ’ ἐπὶ Χηλαὶ ἄγουσιν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,613,δεινὸν ἐφεστηῶτʼ Ὀφιουχέα· τοῦ ἔπειτα,δεινὸν ἐφεστηῶτ’ Ὀφιουχέα· τοῦ ἔπειτα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,614,δεξιτερὴν κνήμην αὐτῆς ἐπιγουνίδος ἄχρις,δεξιτερὴν κνήμην αὐτῆς ἐπιγουνίδος ἄχρις,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,615,"αἰεὶ Γνύξ, αἰεὶ δὲ Λύρῃ παραπεπτηῶτος,","αἰεὶ Γνύξ, αἰεὶ δὲ Λύρῃ παραπεπτηῶτος,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,616,ὅντινα τοῦτον ἄϊστον ὑπουρανίων εἰδώλων,ὅντινα τοῦτον ἄϊστον ὑπουρανίων εἰδώλων,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,617,ἀμφότερον δύνοντα καὶ ἐξ ἑτέρης ἀνιόντα,ἀμφότερον δύνοντα καὶ ἐξ ἑτέρης ἀνιόντα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,618,πολλάκις αὐτονυχεὶ θηεύμεθα. τοῦ μὲν ἄρʼ οἴη,πολλάκις αὐτονυχεὶ θηεύμεθα. τοῦ μὲν ἄρ’ οἴη,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,619,κνήμη σὺν Χηλῇσι φαείνεται ἀμφοτέρῃσιν·,κνήμη σὺν Χηλῇσι φαείνεται ἀμφοτέρῃσιν·,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,620,αὐτὸς δʼ ἐς κεφαλὴν ἔτι που τετραμμένος ἄλλῃ,αὐτὸς δ’ ἐς κεφαλὴν ἔτι που τετραμμένος ἄλλῃ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,621,σκορπίον ἀντέλλοντα μένει καὶ ῥύτορα Τόξου·,σκορπίον ἀντέλλοντα μένει καὶ ῥύτορα Τόξου·,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,622,"οἱ γάρ μιν φορέουσιν, ὁ μὲν μέσον ἄλλα τε πάντα,","οἱ γάρ μιν φορέουσιν, ὁ μὲν μέσον ἄλλα τε πάντα,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,623,χεῖρα δέ οἱ σκαιἠν κεφαλήν θʼ ἅμα Τόξον ἀγινεῖ.,χεῖρα δέ οἱ σκαιἠν κεφαλήν θ’ ἅμα Τόξον ἀγινεῖ.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,624,ἀλλʼ ὁ μὲν ὣς τρίχα πάντα καταμελεϊστὶ φορεῖται,ἀλλ’ ὁ μὲν ὣς τρίχα πάντα καταμελεϊστὶ φορεῖται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,625,ἥμισυ δὲ Στεφάνοιο καὶ αὐτὴν ἔσχατον οὐρὴν,ἥμισυ δὲ Στεφάνοιο καὶ αὐτὴν ἔσχατον οὐρὴν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,626,Κενταύρου φορέουσιν ἀνερχόμεναι ἔτι Χηλαί.,Κενταύρου φορέουσιν ἀνερχόμεναι ἔτι Χηλαί.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,627,"τῆμος ἀποιχομένην κεφαλὴν μέτα δύεται Ἵππος,","τῆμος ἀποιχομένην κεφαλὴν μέτα δύεται Ἵππος,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,628,καὶ προτέρου Ὄρνιθος ἐφέλκεται ἔσχατος οὐρὴ.,καὶ προτέρου Ὄρνιθος ἐφέλκεται ἔσχατος οὐρὴ.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,629,δύνει δʼ Ἀνδρομέδης κεφαλή· τὸ δέ οἱ μέγα δεῖμα,δύνει δ’ Ἀνδρομέδης κεφαλή· τὸ δέ οἱ μέγα δεῖμα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,630,κήτεος ἠερόεις ἐπάγει νότος· ἀντία δʼ αὐτὸς,κήτεος ἠερόεις ἐπάγει νότος· ἀντία δ’ αὐτὸς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,631,Κηφεὺς ἐκ βορέω μεγάλῃ ἀνὰ χειρὶ κελεύει.,Κηφεὺς ἐκ βορέω μεγάλῃ ἀνὰ χειρὶ κελεύει.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,632,καὶ τὸ μὲν ἐς λοφιὴν τετραμμένον ἄχρι παρʼ αὐτὴν,καὶ τὸ μὲν ἐς λοφιὴν τετραμμένον ἄχρι παρ’ αὐτὴν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,633,"δύνει, ἀτὰρ Κηφεὺς κεφαλῇ καὶ χειρὶ καὶ ὤμῳ.","δύνει, ἀτὰρ Κηφεὺς κεφαλῇ καὶ χειρὶ καὶ ὤμῳ.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,634,Καμπαὶ δʼ ἄν Ποταμοῖο καὶ αὐτίκʼ ἐπερχομένοιο,Καμπαὶ δ’ ἄν Ποταμοῖο καὶ αὐτίκ’ ἐπερχομένοιο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,635,σκορπίου ἐμπίπτοιεν ἐϋρρόου ὠκεανοῖο·,σκορπίου ἐμπίπτοιεν ἐϋρρόου ὠκεανοῖο·,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,636,ὃς καὶ ἐπερχόμενος φοβέει μέγαν Ὠρίωνα.,ὃς καὶ ἐπερχόμενος φοβέει μέγαν Ὠρίωνα.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,637,"Ἄρτεμις ἱλήκοι· προτέρων λόγος, οἵ μιν ἔφαντο","Ἄρτεμις ἱλήκοι· προτέρων λόγος, οἵ μιν ἔφαντο",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,638,"ἑλκῆσαι πέπλοιο, Χίῳ ὅτε θηρία πάντα","ἑλκῆσαι πέπλοιο, Χίῳ ὅτε θηρία πάντα",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,639,"καρτερὸς Ὠρίων στιβαρῇ ἐπέκοπτε κορύνῃ,","καρτερὸς Ὠρίων στιβαρῇ ἐπέκοπτε κορύνῃ,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,640,θήρης ἀρνύμενος κείνῳ χάριν Οἰνοπίωνι.,θήρης ἀρνύμενος κείνῳ χάριν Οἰνοπίωνι.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,641,"ἡ δέ οἱ ἐξαυτῆς ἐπετείλατο θηρίον ἄλλο,","ἡ δέ οἱ ἐξαυτῆς ἐπετείλατο θηρίον ἄλλο,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,642,"νήσου ἀναρρήξασα μέσας ἑκάτερθε κολώνας,","νήσου ἀναρρήξασα μέσας ἑκάτερθε κολώνας,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,643,"σκορπίον, ὅς ῥά μιν οὖτα καὶ ἔκτανε πολλὸν ἐόντα","σκορπίον, ὅς ῥά μιν οὖτα καὶ ἔκτανε πολλὸν ἐόντα",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,644,"πλειότερος προφανείς, ἐπεὶ Ἄρτεμιν ἤκαχεν αὐτήν.","πλειότερος προφανείς, ἐπεὶ Ἄρτεμιν ἤκαχεν αὐτήν.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,645,τούνεκα δὴ καί φασι περαιόθεν ἐρχομένοιο,τούνεκα δὴ καί φασι περαιόθεν ἐρχομένοιο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,646,σκορπίου Ὠρίωνα περὶ χθονὸς ἔσχατα φεύγειν.,σκορπίου Ὠρίωνα περὶ χθονὸς ἔσχατα φεύγειν.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,647,"οὐδὲ μέν, Ἀνδρομέδης καὶ Κήτεος ὅσσʼ ἐλέλειπτο,","οὐδὲ μέν, Ἀνδρομέδης καὶ Κήτεος ὅσσ’ ἐλέλειπτο,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,648,"κείνου ἔτʼ ἀντέλλοντος ἀπευθέες, ἀλλʼ ἄρα καὶ τοὶ","κείνου ἔτ’ ἀντέλλοντος ἀπευθέες, ἀλλ’ ἄρα καὶ τοὶ",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,649,πανσυδίῃ φεύγουσιν. ὁ δὲ ζώνῃ τότε Κηφεὺς,πανσυδίῃ φεύγουσιν. ὁ δὲ ζώνῃ τότε Κηφεὺς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,650,"γαῖαν ἐπιξύει, τὰ μὲν ἐς κεφαλὴν μάλα πάντα","γαῖαν ἐπιξύει, τὰ μὲν ἐς κεφαλὴν μάλα πάντα",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,651,"βάπτων ὠκεανοῖο, τὰ δʼ οὐ θέμις, ἀλλὰ τά γʼ αὐταὶ","βάπτων ὠκεανοῖο, τὰ δ’ οὐ θέμις, ἀλλὰ τά γ’ αὐταὶ",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,652,"ἄρκτοι κωλύουσι, πόδας καὶ γοῦνα καὶ ἰξύν.","ἄρκτοι κωλύουσι, πόδας καὶ γοῦνα καὶ ἰξύν.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,653,ἡ δὲ καὶ αὐτὴ παιδὸς ἐπείγεται εἰδώλοιο,ἡ δὲ καὶ αὐτὴ παιδὸς ἐπείγεται εἰδώλοιο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,654,δειλὴ Κασσιέπεια. τὰ δʼ οὐκέτι οἱ κατὰ κόσμον,δειλὴ Κασσιέπεια. τὰ δ’ οὐκέτι οἱ κατὰ κόσμον,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,655,"φαίνεται ἐκ δίφροιο, πόδες καὶ γούναθʼ ὕπερθεν,","φαίνεται ἐκ δίφροιο, πόδες καὶ γούναθ’ ὕπερθεν,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,656,ἀλλʼ ἥ γʼ ἐς κεφαλὴν ἴση δύετʼ ἀρνευτῆρι,ἀλλ’ ἥ γ’ ἐς κεφαλὴν ἴση δύετ’ ἀρνευτῆρι,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,657,"μειρομένη γονάτων, ἐπεὶ οὐκ ἄρʼ ἔμελλεν ἐκείνη","μειρομένη γονάτων, ἐπεὶ οὐκ ἄρ’ ἔμελλεν ἐκείνη",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,658,Δωρίδι καὶ Πανόπῃ μεγάλων ἄτερ ἰσώσασθαι.,Δωρίδι καὶ Πανόπῃ μεγάλων ἄτερ ἰσώσασθαι.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,659,ἡ μὲν ἄρʼ εἰς ἑτέρην φέρεται· τὰ δὲ νειόθεν ἄλλα,ἡ μὲν ἄρ’ εἰς ἑτέρην φέρεται· τὰ δὲ νειόθεν ἄλλα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,660,"οὐρανὸς ἀντιφέρει, Στεφάνοιό τε δεύτερα κύκλα","οὐρανὸς ἀντιφέρει, Στεφάνοιό τε δεύτερα κύκλα",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,661,"ὕδρης τʼ ἐσχατιήν, φορέει τʼ ἔπι Κενταύροιο","ὕδρης τ’ ἐσχατιήν, φορέει τ’ ἔπι Κενταύροιο",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,662,δῶμά τε καὶ κεφαλὴν καὶ Θηρίον ὅ ῥʼ ἐνὶ χειρὶ,δῶμά τε καὶ κεφαλὴν καὶ Θηρίον ὅ ῥ’ ἐνὶ χειρὶ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,663,δεξιτερῇ Κένταυρος ἔχει. τοὶ δʼ αὖθι μένουσιν,δεξιτερῇ Κένταυρος ἔχει. τοὶ δ’ αὖθι μένουσιν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,664,τόξον ἐπερχόμενον πρότεροι πόδες ἱππότα Φηρός.,τόξον ἐπερχόμενον πρότεροι πόδες ἱππότα Φηρός.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,665,τόξῳ καὶ σπείρη Ὄφιος καὶ σῶμʼ Ὀφιούχου,τόξῳ καὶ σπείρη Ὄφιος καὶ σῶμ’ Ὀφιούχου,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,666,ἀντέλλει ἐπιόντι· καρήατα δʼ αὐτὸς ἀγινεῖ,ἀντέλλει ἐπιόντι· καρήατα δ’ αὐτὸς ἀγινεῖ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,667,"σκορπίος ἀντέλλων, ἀνάγει δʼ αὐτὰς Ὀφιούχου","σκορπίος ἀντέλλων, ἀνάγει δ’ αὐτὰς Ὀφιούχου",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,668,χεῖρας καὶ προτέρην Ὄφιος πολυτειρέος ἀγήν.,χεῖρας καὶ προτέρην Ὄφιος πολυτειρέος ἀγήν.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,669,"τοῦ γε μὲν Ἐγγόνασιν, περὶ γὰρ τετραμμένος αἰεὶ","τοῦ γε μὲν Ἐγγόνασιν, περὶ γὰρ τετραμμένος αἰεὶ",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,670,"ἀντέλλει, τότε μὲν περάτης ἐξέρχεται ἄλλα,","ἀντέλλει, τότε μὲν περάτης ἐξέρχεται ἄλλα,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,671,γυῖά τε καὶ ζώνη καὶ στήθεα πάντα καὶ ὦμος,γυῖά τε καὶ ζώνη καὶ στήθεα πάντα καὶ ὦμος,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,672,δεξιτερῇ σὺν χειρί· κάρη δʼ ἑτέρης μετὰ χειρὸς,δεξιτερῇ σὺν χειρί· κάρη δ’ ἑτέρης μετὰ χειρὸς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,673,τόξῳ ἀνέρχονται καὶ Τοξότηι ἀντέλλοντι.,τόξῳ ἀνέρχονται καὶ Τοξότηι ἀντέλλοντι.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,674,δὐν τοῖς Ἑρμαίη τε Λύρη καὶ στήθεος ἄχρις,δὐν τοῖς Ἑρμαίη τε Λύρη καὶ στήθεος ἄχρις,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,675,"Κηφεὺς ἠῴου παρελαύνεται ὠκεανοῖο,","Κηφεὺς ἠῴου παρελαύνεται ὠκεανοῖο,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,676,ἦμος καὶ μεγάλοιο Κυνὸς πᾶσαι ἀμαρυγαὶ,ἦμος καὶ μεγάλοιο Κυνὸς πᾶσαι ἀμαρυγαὶ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,677,"δύνουσιν, καὶ πάντα κατέρχεται Ὠρίωνος,","δύνουσιν, καὶ πάντα κατέρχεται Ὠρίωνος,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,678,πάντα γε μὴν ἀτέλεστα διωκομένοιο Λαγωοῦ.,πάντα γε μὴν ἀτέλεστα διωκομένοιο Λαγωοῦ.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,679,ἀλλʼ οὐχ Ἡνιόχῳ Ἔριφοι οὐδʼ Ὠλενίη Αἲξ,ἀλλ’ οὐχ Ἡνιόχῳ Ἔριφοι οὐδ’ Ὠλενίη Αἲξ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,680,εὐθὺς ἀπέρχονται· τὰ δέ οἱ μεγάλην ἀνὰ χεῖρα,εὐθὺς ἀπέρχονται· τὰ δέ οἱ μεγάλην ἀνὰ χεῖρα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,681,"λάμπονται, καί οἱ μελέων διακέκριται ἄλλων","λάμπονται, καί οἱ μελέων διακέκριται ἄλλων",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,682,κινῆσαι χειμῶνας ὅτʼ ἠελίῳ συνίωσιν.,κινῆσαι χειμῶνας ὅτ’ ἠελίῳ συνίωσιν.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,683,"Ἀλλὰ τὰ μὲν, κεφαλήν τε καὶ ἄλλην χεῖρα καὶ ἰξύν,","Ἀλλὰ τὰ μὲν, κεφαλήν τε καὶ ἄλλην χεῖρα καὶ ἰξύν,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,684,αἰγόκερως ἀνιὼν κατάγει· τὰ δὲ νείατα πάντα,αἰγόκερως ἀνιὼν κατάγει· τὰ δὲ νείατα πάντα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,685,αὐτῷ Τοξευτῆρι κατέρχεται. οὐδέ τι Περσεὺς,αὐτῷ Τοξευτῆρι κατέρχεται. οὐδέ τι Περσεὺς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,686,οὐδέ τι ἄκρα κόρυμβα μένει πολυτείρεος Ἀργοῦς·,οὐδέ τι ἄκρα κόρυμβα μένει πολυτείρεος Ἀργοῦς·,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,687,ἀλλʼ ἤτοι Περσεὺς μὲν ἄτερ γουνός τε ποδός τε,ἀλλ’ ἤτοι Περσεὺς μὲν ἄτερ γουνός τε ποδός τε,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,688,"δεξιτεροῦ δύεται, πρύμνης δʼ ὅσον ἐς περιαγήν·","δεξιτεροῦ δύεται, πρύμνης δ’ ὅσον ἐς περιαγήν·",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,689,"αὐτὴ δʼ Αἰγοκερῆϊ κατέρχεται ἀντέλλοντι,","αὐτὴ δ’ Αἰγοκερῆϊ κατέρχεται ἀντέλλοντι,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,690,"ἦμος καὶ Προκύων δύεται, τὰ δʼ ἀνέρχεται· ἄλλα,","ἦμος καὶ Προκύων δύεται, τὰ δ’ ἀνέρχεται· ἄλλα,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,691,ὄρνις τʼ Αἰητός τε τά τε πτερόεντος Ὀϊστοῦ,ὄρνις τ’ Αἰητός τε τά τε πτερόεντος Ὀϊστοῦ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,692,τείρεα καὶ νοτίοιο Θυτηρίου ἱερὸς ἕδρη.,τείρεα καὶ νοτίοιο Θυτηρίου ἱερὸς ἕδρη.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,693,ἵππος δʼ Ὑδροχόοιο νέον περιτελλομένοιο,ἵππος δ’ Ὑδροχόοιο νέον περιτελλομένοιο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,694,ποσσί τε καὶ κεφαλῇ ἀνελίσσεται· ἀντία δʼ Ἵππου,ποσσί τε καὶ κεφαλῇ ἀνελίσσεται· ἀντία δ’ Ἵππου,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,695,ἐξ οὐρῆς Κένταυρον ἐφέλκεται ἀστερίη Νύξ.,ἐξ οὐρῆς Κένταυρον ἐφέλκεται ἀστερίη Νύξ.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,696,ἀλλʼ οὔ οἱ δύναται κεφαλὴν οὐδʼ εὐρέας ὤμους,ἀλλ’ οὔ οἱ δύναται κεφαλὴν οὐδ’ εὐρέας ὤμους,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,697,αὐτῷ σὺν θώρηκι χαδεῖν. ἀλλʼ αἴθοπος Ὕδρης,αὐτῷ σὺν θώρηκι χαδεῖν. ἀλλ’ αἴθοπος Ὕδρης,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,698,αὐχενίην κατάγει σπείρην καὶ πάντα μέτωπα.,αὐχενίην κατάγει σπείρην καὶ πάντα μέτωπα.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,699,ἡ δὲ καὶ ἐξόπιθεν πολλὴ μένει· ἀλλʼ ἄρα καὶ τὴν,ἡ δὲ καὶ ἐξόπιθεν πολλὴ μένει· ἀλλ’ ἄρα καὶ τὴν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,700,"αὐτῷ Κενταύρῳ, ὁπότʼ ἰχθύες ἀντέλλωσιν,","αὐτῷ Κενταύρῳ, ὁπότ’ ἰχθύες ἀντέλλωσιν,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,701,ἀθρόον ἐμφέρεται. ὁ δʼ ἐπʼ Ἰχθύσιν ἔρχεται Ἰχθὺς,ἀθρόον ἐμφέρεται. ὁ δ’ ἐπ’ Ἰχθύσιν ἔρχεται Ἰχθὺς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,702,"αὐτῷ κυανέῳ ὑποκείμενος Αἰγοκερῆϊ,","αὐτῷ κυανέῳ ὑποκείμενος Αἰγοκερῆϊ,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,703,"οὐ μὲν ἄδην, ὀλίγον δὲ δυωδεκάδʼ ἀμμένει ἄλλην.","οὐ μὲν ἄδην, ὀλίγον δὲ δυωδεκάδ’ ἀμμένει ἄλλην.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,704,οὕτω καὶ μογεραὶ χεῖρες καὶ γοῦνα καὶ ὦμοι,οὕτω καὶ μογεραὶ χεῖρες καὶ γοῦνα καὶ ὦμοι,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,705,"Ἀνδρομέδης δίχα πάντα, τὰ μὲν πάρος, ἄλλα δʼ ὀπίσσω,","Ἀνδρομέδης δίχα πάντα, τὰ μὲν πάρος, ἄλλα δ’ ὀπίσσω,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,706,"τείνεται, ὠκεανοῖο νέον ὁπότε προγένωνται","τείνεται, ὠκεανοῖο νέον ὁπότε προγένωνται",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,707,Ἰχθύες ἀμφότεροι. τά μέν οἱ κατὰ δεξιὰ χειρὸς,Ἰχθύες ἀμφότεροι. τά μέν οἱ κατὰ δεξιὰ χειρὸς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,708,"αὐτοὶ ἐφέλκονται, τὰ δʼ ἀριστερὰ νεόθεν ἕλκει","αὐτοὶ ἐφέλκονται, τὰ δ’ ἀριστερὰ νεόθεν ἕλκει",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,709,κριός ἀνερχόμενος. τοῦ καὶ περιτελλομένοιο,κριός ἀνερχόμενος. τοῦ καὶ περιτελλομένοιο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,710,ἐσπερόθεν κεν ἴδοιο Θυτήριον· αὐτὰρ ἐν ἄλλῃ,ἐσπερόθεν κεν ἴδοιο Θυτήριον· αὐτὰρ ἐν ἄλλῃ,tlg0653.tlg001.perseus-grc2.xml
